timestamp,value1,value2,value3,value4,value5
1744682961988,187,272,322,164,375
1744682961988,187,272,324,167,374
1744682961988,187,272,327,165,374
1744682962004,189,276,324,165,374
1744682962004,187,274,329,168,377
1744682962023,190,277,330,169,377
1744682962027,189,275,328,170,380
1744682962039,189,277,330,170,382
1744682962053,188,277,330,167,380
1744682962053,188,275,329,169,378
1744682962071,190,276,332,167,382
1744682962098,190,278,333,167,381
1744682962100,189,276,336,168,381
1744682962104,191,278,333,169,383
1744682962104,192,278,336,170,383
1744682962120,190,277,334,171,382
1744682962120,189,279,334,170,381
1744682962141,191,282,336,170,384
1744682962168,191,282,336,171,383
1744682962264,191,281,337,174,384
1744682962331,192,283,336,174,386
1744682962331,192,279,333,170,383
1744682962350,193,284,335,174,383
1744682962350,194,284,334,174,382
1744682962350,193,284,333,173,383
1744682962350,192,278,332,170,382
1744682962366,193,282,336,175,384
1744682962368,192,279,335,173,383
1744682962384,191,278,331,166,381
1744682962400,192,278,333,169,381
1744682962400,196,286,336,177,386
1744682962402,197,290,341,177,389
1744682962486,198,287,337,176,386
1744682962505,197,288,337,176,385
1744682962552,199,292,342,178,390
1744682962587,195,287,336,176,385
1744682962587,195,285,335,176,382
1744682962587,194,281,330,176,381
1744682962587,193,282,334,174,384
1744682962604,195,284,336,174,385
1744682962639,196,283,337,176,385
1744682962639,196,288,338,176,386
1744682962670,198,286,338,176,387
1744682962707,195,284,336,176,387
1744682962707,195,286,336,176,388
1744682962712,196,286,336,176,386
1744682962727,197,286,339,176,390
1744682962727,196,286,336,176,387
1744682962727,195,285,337,176,384
1744682962731,197,289,339,178,390
1744682962745,199,289,343,178,388
1744682962745,198,288,340,176,387
1744682962745,198,290,337,176,387
1744682962745,199,292,341,177,390
1744682962745,198,289,339,176,387
1744682962763,192,285,337,174,386
1744682962763,194,282,336,173,383
1744682962763,193,281,337,173,383
1744682962812,192,281,336,173,384
1744682962849,194,284,340,174,385
1744682962864,192,285,339,173,384
1744682962864,192,282,336,173,384
1744682962882,193,284,341,174,385
1744682962882,192,279,340,171,383
1744682962882,192,281,336,173,383
1744682962910,193,282,341,176,386
1744682962968,193,285,342,176,387
1744682962968,193,286,341,176,391
1744682962987,194,289,343,176,387
1744682962987,194,288,342,176,387
1744682962987,194,286,339,176,387
1744682963004,192,285,339,176,386
1744682963004,193,286,337,174,387
1744682963004,193,287,342,176,385
1744682963022,195,286,343,176,385
1744682963022,195,287,341,176,389
1744682963022,196,289,348,177,390
1744682963022,197,293,350,177,391
1744682963054,195,288,343,176,391
1744682963054,195,289,343,177,391
1744682963054,194,287,339,175,387
1744682963054,193,287,341,176,389
1744682963060,194,284,339,173,387
1744682963065,195,286,339,176,386
1744682963088,192,279,336,170,384
1744682963088,191,284,336,167,383
1744682963088,190,277,334,167,378
1744682963088,190,273,327,162,375
1744682963088,185,272,323,160,371
1744682963088,187,273,325,162,373
1744682963104,189,272,326,162,371
1744682963104,187,272,323,161,374
1744682963104,187,272,327,162,374
1744682963121,187,272,326,159,373
1744682963121,187,272,325,164,371
1744682963176,188,273,324,161,375
1744682963176,188,273,329,161,375
1744682963178,189,272,330,164,375
1744682963197,187,272,324,162,371
1744682963197,190,273,325,163,371
1744682963213,187,274,327,164,376
1744682963213,189,275,325,166,377
1744682963231,191,276,330,167,379
1744682963231,191,278,331,165,378
1744682963231,192,276,330,166,381
1744682963234,192,278,331,167,379
1744682963268,191,274,327,166,378
1744682963279,192,278,333,173,382
1744682963299,191,282,335,165,381
1744682963299,192,283,336,173,384
1744682963299,192,282,336,174,384
1744682963301,194,282,335,171,385
1744682963316,193,294,336,172,384
1744682963316,193,281,336,176,385
1744682963331,193,283,336,173,385
1744682963331,194,286,338,176,390
1744682963331,192,279,335,173,385
1744682963349,192,282,336,172,384
1744682963349,192,279,333,170,383
1744682963349,191,282,332,171,383
1744682963382,192,284,333,174,384
1744682963403,192,282,336,174,384
1744682963403,192,285,336,176,386
1744682963406,194,286,336,176,390
1744682963463,195,288,336,176,388
1744682963463,194,286,339,176,391
1744682963476,194,286,337,176,391
1744682963476,194,285,338,176,389
1744682963529,194,288,340,176,388
1744682963531,196,291,343,177,393
1744682963547,197,290,343,180,395
1744682963547,198,293,346,177,394
1744682963567,196,291,342,179,396
1744682963579,194,286,340,176,391
1744682963579,194,288,337,179,393
1744682963583,196,287,337,175,387
1744682963650,193,285,337,176,384
1744682963662,197,289,341,177,387
1744682963662,193,283,336,176,385
1744682963674,195,286,337,177,389
1744682963674,193,286,338,176,385
1744682963689,195,285,337,176,385
1744682963689,195,287,338,176,385
1744682963689,194,284,336,175,384
1744682963701,195,288,340,176,386
1744682963701,196,286,338,176,386
1744682963707,193,285,337,176,384
1744682963744,192,284,336,176,383
1744682963760,194,277,336,179,384
1744682963760,196,287,339,176,385
1744682963760,195,288,340,176,386
1744682963775,197,290,342,177,386
1744682963775,195,288,342,176,387
1744682963775,195,289,347,177,387
1744682963775,198,293,349,179,393
