sock_reading_1,sock_reading_2,sock_reading_3,sock_reading_4,sock_reading_5,value1,value2,value3,value4,value5,value6,value7,timestamp_ms
1.058272214308224,1.223092596558711,1.2901253967524406,1.2287725086858692,0.9967480436393761,2.443004125087469,-1.1406278145694668,-0.7486251152044108,2.891933708378912,0.4821366988795894,-0.7448704459892924,2.3446581066381866,1744688293890
0.9695475130257829,1.120979432573233,1.2447782232137117,1.1835593902246357,1.0026290837065133,2.278619132895442,-1.120633975382667,-0.7841071980032212,2.5122372086317935,0.25508601185550084,-0.7460019631735215,1.9513812757021611,1744688293910
0.8304808216846317,0.9617169794399366,1.146020776440817,1.087703916810139,0.9659372073643588,1.9747025230373318,-1.0859907780308973,-0.8095219857506023,1.984018743149796,0.009434095078259147,-0.7429045211512284,1.4637649173754925,1744688293930
0.6470025147915911,0.7477171634291865,0.9917980952836035,0.9358887937728904,0.8762180799578736,1.535211034022043,-1.0406463138582651,-0.8241017502485409,1.36274656689225,-0.2374218541255709,-0.7380928378309722,0.9303657921112475,1744688293950
0.4374282780421649,0.4994791852558439,0.7931853301169812,0.7373508624807025,0.7364385491227189,0.9961517971413455,-0.9902452533867926,-0.8292786263799372,0.7274480615355531,-0.4654361601847429,-0.7336842377245716,0.412539387875684,1744688293970
0.23069131938550388,0.25231818957086305,0.5740641617196128,0.5163139609224403,0.5647669213894964,0.419370925527425,-0.9407963985316091,-0.827961702272877,0.15803835251851478,-0.6574638374331864,-0.7308768618028887,-0.032863168665157524,1744688293990
0.06042673112495663,0.04730856171061919,0.366727526743602,0.3072428571373106,0.3908330749716404,-0.12288659938176563,-0.8974582437538507,-0.8234783636290408,-0.2862721176127413,-0.8034903250228432,-0.7299127963288565,-0.3680903642977663,1744688294010
-0.04352905654476271,-0.0803374996814197,0.20439951210454962,0.1458734162830376,0.24712991193451853,-0.5673296809284528,-0.8637282010306851,-0.8186386897248918,-0.5794325507943502,-0.9021033589606006,-0.7303629685310342,-0.5813337813570194,1744688294030
-0.06320088862197137,-0.1111806606307723,0.11287374724170468,0.058893136651953025,0.1586041392500162,-0.8757271733031664,-0.8411491430845682,-0.815201120666007,-0.729158316740631,-0.9592562570031078,-0.731527267878486,-0.684960317205371,1744688294050
0.0030692162870928435,-0.04622671371313889,0.10403235657663983,0.056118127449730555,0.13475649465567713,-1.0420217957654168,-0.8294876456012784,-0.8137904050170305,-0.7679598660047702,-0.9853810516273392,-0.7327785460122841,-0.7075372384019545,1744688294070
0.14147346532300967,0.09500281588691169,0.17348808181076564,0.12825891702375633,0.16778235293356975,-1.0887398892992826,-0.8272437162131152,-0.8141511021659668,-0.7394542824208219,-0.9921290042899854,-0.7337542105749798,-0.6833944182283185,1744688294090
0.3280367663872755,0.28160516524713225,0.30291017457550273,0.25099266397873016,0.2374336302788231,-1.0555085888346414,-0.8322979841715312,-0.8155513652295572,-0.6851033432660542,-0.9897217963628434,-0.734378227266241,-0.6432784869771374,1744688294110
0.5354714589025736,0.4802716337854915,0.4656344155805275,0.3933454089514822,0.3199041476648715,-0.9850918355222261,-0.8424822371047115,-0.8171699681095925,-0.6351413626411238,-0.9854123951929473,-0.7347561129980572,-0.608477667340333,1744688294130
0.7387556393739577,0.6627674925470664,0.6332555438791346,0.5268941582346975,0.39631030938293704,-0.9120636395515058,-0.8558990106990247,-0.8183662750937997,-0.6051878752725622,-0.9830904182187442,-0.7350166665124735,-0.5891505425889716,1744688294150
0.9183771994804611,0.8102573539141178,0.7813716156966541,0.6325865675058053,0.4572082704150393,-0.8569498505099445,-0.8709266682945704,-0.818806972234351,-0.5978501456515166,-0.983753743712079,-0.7351778457843842,-0.5861050661742939,1744688294170
1.0617695381018666,0.914530469824343,0.8935675222230908,0.7034440416705097,0.5021550973925516,-0.8260075445368686,-0.885996992637365,-0.8184759214772034,-0.6072818062537275,-0.9864456596640034,-0.7350964004550289,-0.5944406142531593,1744688294190
1.163709208392045,0.9768774394370936,0.9632567818503832,0.7431360635882914,0.5358741288717455,-0.814941382311586,-0.8993611568974805,-0.8176133797018427,-0.6244021879243863,-0.9892834981800185,-0.7345284359440656,-0.6073978806943352,1744688294210
1.2258646092016336,1.0053563420148948,0.9932202424914185,0.7617585709786084,0.5637969074230331,-0.8141718214110891,-0.9091017324681129,-0.8166230555099748,-0.6410389132570705,-0.9903117114848937,-0.7332873448720363,-0.6192421386217415,1744688294230
1.2553070755881486,1.011191083272035,0.9930317952629006,0.7707918070836178,0.5892323810794077,-0.8135876304866633,-0.9135619380539131,-0.8159648556203553,-0.6521747712388977,-0.988039585577686,-0.7314435350972667,-0.6266952115225063,1744688294250
1.262036010007628,1.0052368813201191,0.9751452393325297,0.7790648911588456,0.6128240855443775,-0.8055805676025621,-0.9121528896209816,-0.8160345115591261,-0.6563394090989851,-0.9816341012195596,-0.7294769496198077,-0.6290377780954297,1744688294270
1.256156541605233,0.9955098629452133,0.9509339334624789,0.7908365087503265,0.6335714244960574,-0.7861152068795404,-0.9062273654118588,-0.8170304824967787,-0.6547344973955522,-0.9708256215537093,-0.7282817284345007,-0.6273629400711275,1744688294290
1.2457286693417295,0.9864572750837756,0.9280473735837678,0.8062068556975939,0.6503217507782877,-0.7543250795668577,-0.8994925711793295,-0.8188260358033115,-0.6498538313812733,-0.9556598503852234,-0.7289463235240745,-0.6235467308019259,1744688294310
1.2360680520346112,0.9799924307030669,0.9099109079786993,0.8232696954654082,0.6630235298724146,-0.7115020608129395,-0.8974117934275672,-0.8208918099644866,-0.6442342171579852,-0.9362874236458815,-0.7322998037997662,-0.6193796501858029,1744688294330
1.230508141198108,0.9776045819834694,0.8972531411056193,0.840845897160352,0.6734647881626676,-0.6603078252300053,-0.9053028251725778,-0.8223344774447436,-0.6396919312758945,-0.9129789992444843,-0.738319253944776,-0.6160838664568935,1744688294350
1.2318792681969195,0.982406545773157,0.8906756088296893,0.8605169719056786,0.6854200961970257,-0.604618758362677,-0.9253593846991554,-0.8221105912963155,-0.6371044076825916,-0.8864442693236048,-0.7456059545656665,-0.6142247920396737,1744688294370
1.2436945382663214,1.000001111117968,0.8928766205251185,0.8870964797440903,0.7042154609814579,-0.5498127028935482,-0.9534565158772621,-0.8194273252293188,-0.6365851862733051,-0.8583379547839486,-0.7512099730654679,-0.6138799596522969,1744688294390
1.2702344677815216,1.0374882449315563,0.9092875348833265,0.9273768234280027,0.735776854560305,-0.5028585161978023,-0.9771030966188791,-0.8142545885857171,-0.6378123798414878,-0.8316595272393148,-0.7510545230507734,-0.6148773117675999,1744688294410
1.3150909681143528,1.100591133776968,0.9464382283123183,0.9875169457957911,0.7851963467210883,-0.47156122148573676,-0.9759790459078356,-0.8077684467511009,-0.6402980626180124,-0.8107174246372553,-0.741037842400499,-0.616949382416479,1744688294430
1.3782004809254136,1.1895555086965648,1.0081930547941906,1.069619841100763,0.8547577998530151,-0.4627596977172771,-0.9259055408686993,-0.8024678069946946,-0.643488302549424,-0.8004659457870285,-0.7185736190086721,-0.6197383286555976,1744688294450
1.4521738574902863,1.2950755846729232,1.0909624663516038,1.1681731893444551,0.9414573505713651,-0.47993003274007817,-0.8058038687666045,-0.8017098628399202,-0.6467096306071541,-0.8052535598090018,-0.6839530457994947,-0.6226899740002219,1744688294470
1.519701259675337,1.3959381450714392,1.1798455577142863,1.2674230617930435,1.034566034632848,-0.5211882588138989,-0.6055365683670848,-0.8085395221500906,-0.6490790804384714,-0.8272360070666686,-0.6406518661655302,-0.6249548866373232,1744688294490
1.5542349631790557,1.4601548224933882,1.2479798514331393,1.341250916602766,1.114544545822349,-0.5788049014273005,-0.3313355943519572,-0.8239503480602958,-0.6495352521745342,-0.8648536649320367,-0.5938177232701155,-0.6254408963074394,1744688294510
1.525316217420434,1.4507544748304977,1.260791950042635,1.3570876264764575,1.1550153651547375,-0.6408495642725429,-0.005878702079498633,-0.8450523274544229,-0.647108907224146,-0.9118438488246028,-0.5468568288183376,-0.6231176670770272,1744688294530
1.4079082241991105,1.3359246751777187,1.1852665826388729,1.2842957151283994,1.1288804320055643,-0.6945873841793307,0.3376566502231388,-0.8639066393963054,-0.6414376936849615,-0.9572380005333945,-0.4971919938700895,-0.6175624850354355,1744688294550
1.1928423623051339,1.1010951289973265,1.0021230711688294,1.105387012052539,1.0178761983871545,-0.7302641963475212,0.6651970309157724,-0.8678440309271459,-0.633370866218661,-0.9866488016031636,-0.4333196725078403,-0.6095840611599977,1744688294570
0.8941691485238665,0.7587464000498234,0.7167266861700871,0.8262676584994022,0.8224829562041482,-0.7435960603178166,0.9508896896585017,-0.8417539823139267,-0.6253616114308376,-0.9848666768944011,-0.33545617060830457,-0.6016199153784861,1744688294590
0.54964935979972,0.3513154193990062,0.36376230743708987,0.48069215821802896,0.5674780805410963,-0.7358852541343042,1.182187688981098,-0.7720790971271081,-0.6212784010672379,-0.9393591512189862,-0.18087179466277495,-0.5975421547718769,1744688294610
0.2128360575097903,-0.05580923572122486,0.0020210003993811156,0.1253026066200903,0.2990018308083261,-0.711834221644972,1.359640317203252,-0.6512729673302055,-0.6253499876891506,-0.8437507005941923,0.04722500387610832,-0.6015926194645178,1744688294630
-0.06149653786737593,-0.3906799983465468,-0.30076280343396966,-0.17482602077187365,0.07234453808315397,-0.6761256393896392,1.4924684503241328,-0.4807788548587194,-0.6402231667461781,-0.6999797060341804,0.3505929893221713,-0.6164335882375026,1744688294650
-0.2335199530813139,-0.5955979875418034,-0.48825048558900896,-0.3654948415967177,-0.06545638984810685,-0.6302341141275105,1.5923080019517877,-0.27078345672756504,-0.6645212266431094,-0.517980356955509,0.7107898752441236,-0.6407082962627677,1744688294670
-0.2894132567432694,-0.6441871674924828,-0.532690729738777,-0.419592874014109,-0.09065837099556806,-0.570719542365048,1.6676260768971,-0.03633125280517122,-0.6907175666861767,-0.3126340252385138,1.0907132099609036,-0.6669308204453687,1744688294690
-0.24235288778584088,-0.5473365881950751,-0.44131819167485076,-0.34306502311934095,-0.00871950499086437,-0.48962849254684543,1.7205853044922528,0.20872478139179887,-0.7043793872921571,-0.09901437665631055,1.4427198571246362,-0.6807642017127574,1744688294710
-0.12341339064629768,-0.3457470654923475,-0.2496250203354308,-0.1685682036834486,0.15087135791579848,-0.37683149178467074,1.7469315252038737,0.45710823291100283,-0.6856708848101977,0.11215259427158367,1.7203050308860708,-0.6625792790060563,1744688294730
0.032441003196907285,-0.09327630204524519,-0.0057476714200647904,0.0591424472303118,0.3473113454811532,-0.22342103377938793,1.7382334939743564,0.7100129604323067,-0.6133138698398152,0.3169306128103855,1.8889189684658616,-0.5914933061772751,1744688294750
0.19816058609036108,0.1609939382056822,0.24616655533118031,0.29874129303223146,0.5424698298826244,-0.0249737110295674,1.6850141421287645,0.9740991947677143,-0.470119844542025,0.5175884859488366,1.9321720321647926,-0.45099710369733387,1744688294770
0.3594265437701624,0.3847774154584732,0.47669616423848316,0.5223052326790992,0.7105976382200732,0.21634728814150056,1.5793504829298022,1.2544329253314948,-0.24822935638509813,0.7194356481011024,1.852009274408226,-0.23428368250710807,1744688294790
0.5122621341566067,0.5655352958985193,0.6732244374486203,0.7171441970873391,0.8412189174346958,0.4913769418674973,1.4163294668141304,1.5462880378625938,0.047981229533908175,0.926618458248037,1.664184818546707,0.052816241186307504,1744688294810
0.6568982217662849,0.7058806611613837,0.8352303936246922,0.8812894418107907,0.9361448864821257,0.7852073177428478,1.1947799422296785,1.8296457484749375,0.4024240586439805,1.1386902308431814,1.392110022342218,0.3924738564904063,1744688294830
0.7922192611703053,0.8157618567076701,0.9673022452898044,1.0169617469714738,1.0037771845378896,1.0796969398707992,0.9181882108873873,2.069506014552036,0.790844072407487,1.3491963255590418,1.0620884049713029,0.7587315518226034,1744688294850
0.9134686863711442,0.9057130270638871,1.0740789863053044,1.1260097133737346,1.0539585980980481,1.356579108643058,0.5961994731049202,2.2230137394823726,1.1859059703923664,1.5465408726749448,0.7012685404949257,1.1230909336924582,1744688294870
1.013434925266064,0.983398862331012,1.1588977177224573,1.2089335868143554,1.0950618526598204,1.6004473607489882,0.2459322106338061,2.251617036974953,1.5622296995745255,1.7165200843094734,0.33739312767295687,1.460042715010544,1744688294890
1.0855914849668977,1.053233388854745,1.2251467492087365,1.2664924966470317,1.133145596893379,1.800931887096802,-0.10849625534611233,2.1340310456335616,1.9002756895579622,1.8454187958968202,-0.0019123261441178214,1.7511739328742242,1744688294910
1.1271714225648832,1.1173946351689064,1.2778465389496845,1.3016157456909418,1.1720372570398132,1.9535538105834767,-0.43935732980122116,1.8748782772162127,2.1885075283423117,1.9226073569920474,-0.29194603771553396,1.987113414734341,1744688294930
1.1407123430743977,1.1766429681891928,1.323502367238371,1.3198742396482581,1.2134092375609264,2.059153814039312,-0.7210455618867292,1.5052937610021195,2.423632221013473,1.9420944461037528,-0.515330640062343,2.167197969875575,1744688294950
1.1336559072429035,1.2305157297589397,1.3681263432527073,1.3283057799631555,1.2567154386649926,2.122376806105578,-0.9359970335633615,1.0750542393004987,2.6091053642626543,1.9031368237268746,-0.6657119996774324,2.2973202057220674,1744688294970
1.116485043620982,1.2775471530436833,1.4149406737084251,1.333604077975453,1.299431231873131,2.1501131832308364,-1.0784029949455323,0.6392780292052657,2.752523227097997,1.8102834594243775,-0.7485581745224291,2.386815235752087,1744688294990
1.1002334044521578,1.3161874914278224,1.4634203355925326,1.340805136321532,1.3379557527423258,2.1506764277441377,-1.154454432099418,0.2447373301813613,2.8627277681784777,1.6729652924957041,-0.7785479813105015,2.445260213054041,1744688295010
1.0940378378415179,1.3461286598092777,1.5100899714253226,1.3528406511018434,1.368943210500874,2.133816332127004,-1.179349932489259,-0.07946267667408773,2.9472238395678523,1.5043331322045579,-0.7747666955347257,2.4797380247215193,1744688295030
1.1030464678137613,1.3688252969903816,1.5500713781199695,1.370487932580604,1.3902975339340373,2.110844740868558,-1.172385771881102,-0.3243192076525577,3.010069429677133,1.3190801067175189,-0.7556297704350105,2.4927854372085383,1744688295050
1.1267896811585756,1.386175479888672,1.5779910615245525,1.3920336106121625,1.4011103151251567,2.093739566443256,-1.1518725222317538,-0.4969855897029679,3.050188728495861,1.1305528650995451,-0.735142581744482,2.4811996472552,1744688295070
1.1582378153292352,1.3976116470166755,1.5876754863449523,1.4124730556404772,1.4004646927995448,2.092401328986878,-1.131379536468267,-0.6133155297856776,3.06026626597955,0.9480282690503071,-0.7212736283496836,2.4360633519370993,1744688295090
1.1840797705184294,1.3972561969217205,1.5713049259758332,1.422833293006353,1.3858198671739794,2.1101777614449992,-1.1180750133783857,-0.6904747879279688,3.026741937935389,0.7750931574395615,-0.716343601394695,2.3444104990252974,1744688295110
1.1869070290366932,1.3732860086812497,1.5194631334840984,1.4106728584256767,1.3521378379457973,2.1389720380299733,-1.1130865834505248,-0.7421834395827304,2.931485291725212,0.6096468273602884,-0.7187323858978886,2.192580598523594,1744688295130
1.1496371037234363,1.3108917297972686,1.42332663213463,1.3626242443588805,1.292754043815405,2.1562272437184222,-1.1132273046679735,-0.7772663929786577,2.755344212981627,0.44552056493407927,-0.7250107343030004,1.970603295099138,1744688295150
1.0615616141403745,1.1985302584291422,1.279075054396964,1.268945498228828,1.2022181544931017,2.1263450493125817,-1.113261900579005,-0.8005837239607635,2.4832514112834136,0.27530632126218124,-0.7317566545143054,1.6764269227607924,1744688295170
0.9241356794398735,1.035215815106061,1.0929185250571325,1.1287203614307764,1.080180242432356,2.008217915430887,-1.1080422685011546,-0.8148150946990613,2.110197826127549,0.0936966764781643,-0.7366541891465497,1.3188423269798004,1744688295190
0.7537417139213414,0.8352751245578046,0.8838297849410747,0.9532581054107574,0.9343937090446954,1.76833860488219,-1.0941191477336278,-0.8219286784699726,1.6469125612536124,-0.0995914684045288,-0.7388221218932871,0.9183530848445965,1744688295210
0.5791253449182271,0.6273462114209428,0.6812801063689018,0.7653135300800628,0.7807906928685783,1.3958035320740276,-1.0706581618888575,-0.8238900621760573,1.1232179445602208,-0.2983462692126314,-0.7385661831293221,0.505514733096621,1744688295230
0.4334872248130677,0.44693528135020383,0.517600247790131,0.5935088190338944,0.6398653681733143,0.912814979091142,-1.0395930463491594,-0.8227235962725779,0.5863011198475867,-0.4906822456936501,-0.7368491966709106,0.11639635843876772,1744688295250
0.3442476261557233,0.32541250875741984,0.41790539928869297,0.46399404579721626,0.5307347154639604,0.37421847192376784,-1.0050142631968861,-0.8202556397187558,0.09203091185750042,-0.6622798456552422,-0.7347491397120544,-0.21458178989482043,1744688295270
0.3249766772618676,0.28036781529543814,0.3922750399582025,0.39297004012131165,0.46562939089367716,-0.1462090548060398,-0.9719362734252156,-0.8178386081836135,-0.3092147228211015,-0.8010039722735598,-0.7330777429960806,-0.46276672293442533,1744688295290
0.3726657541628829,0.3112467255875326,0.4335691771758776,0.383008619235095,0.4470864389708382,-0.5780119997064264,-0.9448124609312923,-0.8162221055091045,-0.5867189989115652,-0.9008822070515725,-0.7322185551520959,-0.6193246785483024,1744688295310
0.4706625294565351,0.40131734058411966,0.5211773961973964,0.42400251429670444,0.46842052941432305,-0.8750627543803715,-0.9263113921219848,-0.8156032759105963,-0.7370038806660328,-0.9635383784525374,-0.7321544417036664,-0.6924643850022281,1744688295330
0.5953362534547874,0.5244899215075446,0.6285255659497296,0.49773503062004953,0.5166181840749778,-1.0263505252015326,-0.916777252417833,-0.8158007352403509,-0.7816005897028455,-0.9965673202556234,-0.7326084921311827,-0.7032874230998408,1744688295350
0.723700296173334,0.6542062517415712,0.7313108783432516,0.5841373740100568,0.5762889359114766,-1.0534586593389719,-0.9145032816799403,-0.8164649382304465,-0.757012863738837,-1.0100188447327918,-0.7332170849109685,-0.678319114559124,1744688295370
0.8393704374109077,0.7712051143571165,0.8137413921535662,0.6670165353507549,0.6334170627159165,-0.9981008872691427,-0.9166263768124874,-0.817250480146757,-0.7020636659381254,-1.0129156838501767,-0.7336749832239426,-0.6419267039393693,1744688295390
0.9350109953629566,0.8673516643691085,0.8709701868893727,0.7372843178660892,0.6779954300454296,-0.9063984293764868,-0.9202574997175811,-0.8179116585775825,-0.6476398706514991,-1.011243803380967,-0.7338223563889786,-0.6111827756910299,1744688295410
1.0108616098324086,0.9442801358571081,0.9073219973548589,0.7927807711561238,0.7050997144723739,-0.8160476615784065,-0.923443120290518,-0.8183213066574292,-0.6115551520427637,-1.0077446277336792,-0.733669098709815,-0.5941704160851325,1744688295430
1.0707661821397958,1.0081261189741746,0.9315904718122145,0.8355113803499532,0.7145368565788878,-0.7496816230476049,-0.9256674417072436,-0.8184403180735033,-0.5986481663061402,-1.0029219857481342,-0.7333666196127411,-0.5912632807672552,1744688295450
1.1182991536773395,1.063672894472443,0.9518760962785093,0.8684673680047238,0.7096562649078028,-0.7145598126443847,-0.9277794470609153,-0.8182752485864629,-0.6044591215016819,-0.996371839561886,-0.7331422931062556,-0.5980880300214673,1744688295470
1.1551195823986702,1.111237129515554,0.9723413455604476,0.8940710170103977,0.695995373905734,-0.7065713894967687,-0.9314019796461016,-0.8178546519856895,-0.6202200684232995,-0.9877756545300901,-0.7332120742132384,-0.6087587606062205,1744688295490
1.181874341065503,1.1475584771276472,0.9929230008948868,0.9147414594240771,0.680142559838604,-0.715835981330501,-0.9380225387117173,-0.8172367438852493,-0.6372406959617344,-0.9773327273868166,-0.7336879192275745,-0.6183517791634491,1744688295510
1.2002821553637257,1.1694425206555727,1.01138654423173,0.9343611779503017,0.6688138965183063,-0.731664736107918,-0.948065717670649,-0.8165391866628283,-0.6496143937456136,-0.9657422502518797,-0.7345011729171614,-0.6241627625385401,1744688295530
1.2146329245300758,1.177579755508777,1.0261065495354817,0.9588100702999959,0.6679484368452956,-0.7456965599515052,-0.9602899445665332,-0.8159642565244906,-0.6550561896859444,-0.9539645607714505,-0.735368940129859,-0.6258035983078671,1744688295550
1.2317019062137464,1.1782714229334734,1.0379662524193483,0.9945462799938143,0.6817134150389028,-0.7530555957451701,-0.9718086611184829,-0.8157863421851527,-0.6543142926912153,-0.9429352837328071,-0.7358313946260677,-0.6245136004183071,1744688295570
1.2590794181650453,1.1821391050946384,1.0505323108604154,1.045781694422182,0.7115527458462089,-0.7520289070689256,-0.9788798087652104,-0.8162780853629023,-0.6498628248786388,-0.933296296805983,-0.7353763111076469,-0.6221562530915057,1744688295590
1.3025309529575733,1.2003995391035167,1.0686232941804068,1.1119550942798344,0.7556170117482697,-0.7429724525049439,-0.9783408225303071,-0.8175767788875227,-0.6445339950179326,-0.9251556142571009,-0.7336380981907158,-0.6203039369057072,1744688295610
1.3632491021106357,1.240287632303236,1.0960372230768742,1.1870371265354214,0.8089268276462441,-0.7270596176318652,-0.9692609660890606,-0.8195283778184052,-0.6405160848782742,-0.917919037459449,-0.7306151706555172,-0.6196639729913852,1744688295630
1.4359305892680576,1.3014259759176572,1.1333439618199281,1.260878913160524,0.8643961979126202,-0.7052883126218766,-0.9541654919062453,-0.8215807253026688,-0.6388721222339876,-0.9102803202639701,-0.7268053808080485,-0.6199423781621787,1744688295650
1.5085025787170558,1.3744631731834984,1.1764629877085466,1.3215697424136423,0.9144790505915781,-0.6779803602887504,-0.9391604070588817,-0.8228135571345502,-0.6395257452412801,-0.900440342791607,-0.7231388131045065,-0.6201163930856174,1744688295670
1.5639346560630203,1.4424717539745793,1.2165022127363736,1.357617515673158,0.952888271576458,-0.6448518265449116,-0.9324837249367268,-0.8221735132960803,-0.6415581014485044,-0.8865527847351151,-0.7206196540526209,-0.6189996050817391,1744688295690
1.5839264031558553,1.4847355627533547,1.241077282616964,1.3594718597662336,0.9757206895904088,-0.6055852407389057,-0.9414215987816791,-0.8189180568093086,-0.6436514003095339,-0.8673193232507549,-0.7196924199989538,-0.6159229251307359,1744688295710
1.5535270171955036,1.481832145351107,1.2369294346850146,1.3205299136401858,0.9814846101725998,-0.5607024547994065,-0.9681294953866666,-0.8131690646982257,-0.6445580022944417,-0.8426123262345271,-0.7195056592253998,-0.6113113980033987,1744688295730
1.4652290258300875,1.4204629769637307,1.1931199567928417,1.237836380191083,0.9700019842433272,-0.5124357067484387,-1.00558128665414,-0.8063629174361413,-0.6435205773131215,-0.813969671259496,-0.7173915263672993,-0.6069180527997955,1744688295750
1.3211483643547357,1.296573164850448,1.103750534564588,1.11250935427438,0.9408222828847238,-0.4652335293770263,-1.035380986147774,-0.8013077601589598,-0.6405873478439192,-0.7847629789089213,-0.7089160039462277,-0.605507612777821,1744688295770
1.1326700612203895,1.1160877191963363,0.9694357844060961,0.9499171762302976,0.8922651869793982,-0.425551516587326,-1.0291578109666382,-0.8015773042144151,-0.6367531261496803,-0.7598129562713205,-0.6887070825167382,-0.6098964338656258,1744688295790
0.9179758602965694,0.8936669437322303,0.7974994097682094,0.7597759385269176,0.822087343069896,-0.4007268554339054,-0.9544204714534448,-0.8101262186529827,-0.6338351811803596,-0.7442844255917586,-0.6519331687657806,-0.621463442690331,1744688295810
0.6984973968665932,0.6504565874649061,0.6013994956569587,0.5562668841852998,0.729953974341875,-0.39704608442774747,-0.7840472058027985,-0.8273024259872215,-0.6340012502787932,-0.7418967584666071,-0.5958812225074842,-0.6385182524402087,1744688295830
0.4952773444661511,0.4115052042144963,0.39973080378854575,0.35784148061616056,0.6207343127530833,-0.4174979823574125,-0.5065444398182959,-0.8487851494896423,-0.6389385718357264,-0.7528109507768427,-0.5207976956720654,-0.6551563258639939,1744688295850
0.3257935049047065,0.202785433319339,0.21455192586880636,0.18592992315547027,0.5067237679902359,-0.4599317243205509,-0.1329505569528204,-0.8642512205861488,-0.6487941604664933,-0.7718705219941846,-0.4293176335982643,-0.6613095521473211,1744688295870
0.20149575160218605,0.04739443775009571,0.06844253793508676,0.06182679081688678,0.40683703055120907,-0.516208128274252,0.30299843755947004,-0.8575859102001904,-0.6611913962507688,-0.78798160794847,-0.32457883185905206,-0.64447729235511,1744688295890
0.12632058023993764,-0.038993635651163434,-0.019861743595294492,0.0018617654367883401,0.3419886017785051,-0.5725430392964077,0.7520343890260519,-0.8090738122562419,-0.6707559487980932,-0.7851801530543273,-0.2081194770456934,-0.593043517127868,1744688295910
0.09661344137127141,-0.05220515130449651,-0.040263031662971516,0.012303547810512955,0.3280063239291761,-0.6109959463431828,1.1612561409178679,-0.6992663453322124,-0.669561202164893,-0.7453960118191358,-0.07903756195066132,-0.5002768666836472,1744688295930
0.10283810387071425,-0.001080523901579376,0.005521914249931935,0.08644707531401823,0.3693223788623403,-0.6121132157815352,1.486530434330881,-0.513444044110425,-0.6486475164497104,-0.6523134872993804,0.06483599582829491,-0.36744180001951554,1744688295950
0.1328886187288675,0.09515698136907627,0.10431082295518616,0.20595031211526596,0.4568184490425085,-0.5586928224741317,1.7015481878103171,-0.24529746544083955,-0.6002849021551173,-0.49532858445326344,0.2242944176729622,-0.20442486366560705,1744688295970
0.17590343940350658,0.2131439836047783,0.23556599910003068,0.34642592999706395,0.5710818335494171,-0.440077195708608,1.8011899500834168,0.10103718383890815,-0.5200943820567654,-0.272579658082183,0.3959896807325026,-0.027171301316208856,1744688295990
0.22496040444846022,0.3324303848282074,0.3774085886020423,0.4848181000397468,0.6893468304767627,-0.2555823477381557,1.7986087191275637,0.5104519546077845,-0.4078608345858592,0.007669428247146933,0.5706781303022529,0.14731129245153177,1744688296010
0.2775735510502212,0.4401297031929513,0.5118932476607271,0.6052021887169091,0.7927040390459861,-0.015459514302207485,1.7172304673308212,0.957078651909045,-0.26624287480427117,0.32757266312424516,0.7328502271751529,0.3064545838057834,1744688296030
0.33422498924652305,0.5317498704553837,0.6278882855436932,0.7009831184492766,0.8706621820698225,0.26136896904005097,1.580569810788439,1.4048335647345553,-0.09767086468916461,0.6620409011358701,0.8617201391187965,0.446041265808543,1744688296050
0.39617960424776816,0.6090754909901465,0.7214751054501568,0.7736583147152865,0.9219724435844752,0.5521084660154815,1.4037587228554818,1.8090066565012632,0.09902215182018566,0.9824534073530314,0.9337968742394671,0.5712424632918859,1744688296070
0.4638417262941059,0.676991080338641,0.7946439983348106,0.8296533097936178,0.9523816264521083,0.835627788230877,1.1902306300552772,2.1204115765343987,0.33013226297985887,1.2611239840097568,0.9274342036116628,0.6946489977075311,1744688296090
0.5361958788232085,0.7407475116570067,0.8531143511903594,0.8768405235556528,0.9709029398041484,1.0967495090198376,0.9349564884534826,2.2931003915388373,0.6053130592694989,1.4757114606578563,0.8290537000046766,0.8320630299575383,1744688296110
0.6111591569999925,0.8043158578345081,0.9039263756372571,0.9218314209318471,0.9862325398065797,1.327988524768173,0.6327460671106006,2.2947426053714253,0.9326459508681332,1.6125881822645012,0.639312201399615,0.9972963374511998,1744688296130
0.6863661257987926,0.8698336850647905,0.9533280926258966,0.9685434633839252,1.004397522578259,1.528593564358867,0.2876324528365486,2.116519766122406,1.3124926937469008,1.6682676937914311,0.37643950459114506,1.1973782695044457,1744688296150
0.7599390226457401,0.9378226479628341,1.0053285492265174,1.0180522476598146,1.0279842725689372,1.7018966661357338,-0.08153593498653469,1.7783368324348783,1.733038608021833,1.6485539395764555,0.07437396724654495,1.4294331483515659,1744688296170
0.8309480721080509,1.0077339918439443,1.0610542369223692,1.0693760702398896,1.0566805550076848,1.8525005999443378,-0.4426872581234274,1.326317536886305,2.169780232559822,1.5658815897821532,-0.22469739302598699,1.6799456624342866,1744688296190
0.8994075053235169,1.0784003300982505,1.118821138936688,1.1206410809853156,1.088528141644828,1.984352448121679,-0.7591332394326625,0.8226339816905496,2.589019453831419,1.4358309176401522,-0.4811729192111306,1.926258225453309,1744688296210
0.9657525818434234,1.1481051425349107,1.1747019389177122,1.170049506184873,1.121228504219484,2.0996511561495184,-1.0011906250137987,0.3310898612663646,2.9530931214756575,1.2737547376843263,-0.6682099676614697,2.139416078715203,1744688296230
