timestamp_ms,sock_reading_1,sock_reading_2,sock_reading_3,sock_reading_4,sock_reading_5,value1,value2,value5,value4,value6,value7,value3
1.74E+12,0.429728376,0.487109936,0.720208703,0.663805484,0.638254335,1.006727534,-0.984370485,-0.464360042,0.667489237,-0.731684521,0.38024825,-0.816311477
1.74E+12,0.329468918,0.362818922,0.607928729,0.551859739,0.556730804,0.407924562,-0.938420525,-0.645566173,0.121171913,-0.731738258,-0.037479473,-0.815707739
1.74E+12,0.253832724,0.266185416,0.509272687,0.453140929,0.47902317,-0.14216894,-0.898931408,-0.771952961,-0.250176745,-0.731662744,-0.314598798,-0.814954412
1.74E+12,0.210051472,0.203948418,0.432162416,0.374357621,0.410568619,-0.55979665,-0.8689024,-0.854238753,-0.460546042,-0.731603787,-0.473276692,-0.814960164
1.74E+12,0.20251082,0.179723704,0.382498402,0.320396046,0.355957453,-0.813804251,-0.848712711,-0.90907981,-0.567302751,-0.731611441,-0.558241383,-0.815292625
1.74E+12,0.232194948,0.19354526,0.363381736,0.293682493,0.318326419,-0.925438887,-0.837696342,-0.946913928,-0.620020066,-0.731640899,-0.60227187,-0.815429261
1.74E+12,0.296586885,0.241899254,0.374736226,0.293919143,0.299003653,-0.946336145,-0.834914119,-0.970717444,-0.642016193,-0.731651029,-0.619958076,-0.815333428
1.74E+12,0.390039839,0.318249397,0.413394413,0.318242357,0.297462323,-0.930090408,-0.838685858,-0.982339441,-0.644677312,-0.731645447,-0.620945589,-0.815225845
1.74E+12,0.50455501,0.413965184,0.473628736,0.361767607,0.311569996,-0.91032562,-0.846435567,-0.986032776,-0.639819118,-0.731640905,-0.616426964,-0.815222337
1.74E+12,0.630838546,0.519499461,0.54803267,0.418411515,0.338061473,-0.896033804,-0.855628234,-0.986670113,-0.636789019,-0.73163644,-0.614242166,-0.815272235
1.74E+12,0.759474149,0.625629225,0.628600968,0.481836289,0.373129579,-0.883235409,-0.86490409,-0.987213962,-0.637546414,-0.731625853,-0.615253846,-0.815296842
1.74E+12,0.882040626,0.724575149,0.707832365,0.546352436,0.4130248,-0.868392319,-0.874283242,-0.988320756,-0.639231772,-0.731623502,-0.616675714,-0.815282339
1.74E+12,0.992021424,0.810845585,0.779683709,0.607638474,0.454572633,-0.85190204,-0.884284466,-0.989158205,-0.639627605,-0.731650634,-0.616836751,-0.815261219
1.74E+12,1.08538948,0.881699941,0.840236847,0.66318024,0.495544235,-0.834265397,-0.894776078,-0.988125622,-0.639020258,-0.731685846,-0.61624596,-0.815260534
1.74E+12,1.160800289,0.937185401,0.887991282,0.712384874,0.534842371,-0.813709381,-0.904627068,-0.983503417,-0.638560766,-0.731660476,-0.615903316,-0.815278726
1.74E+12,1.219383698,0.979761743,0.923757599,0.756375354,0.572488205,-0.788083502,-0.912493468,-0.974302896,-0.63863671,-0.731557906,-0.616024403,-0.815291145
1.74E+12,1.264182558,1.013583713,0.950188258,0.797513728,0.609416303,-0.757281521,-0.917829563,-0.960852905,-0.638887276,-0.731512177,-0.616240815,-0.815273481
1.74E+12,1.299334482,1.04355218,0.971033682,0.838731616,0.647106874,-0.723128373,-0.920713295,-0.944483097,-0.63896584,-0.731688395,-0.616282778,-0.815237026
1.74E+12,1.329124663,1.074270163,0.990245632,0.882765352,0.687105956,-0.687710867,-0.920446475,-0.926487658,-0.63888108,-0.731957658,-0.616197529,-0.815238481
1.74E+12,1.35705025,1.10904787,1.011064802,0.931402112,0.730503423,-0.652015842,-0.915340812,-0.907319844,-0.638801665,-0.731841439,-0.616135283,-0.815314194
1.74E+12,1.385031192,1.149094023,1.035226842,0.984843988,0.777451023,-0.615226519,-0.905856114,-0.886720852,-0.638808487,-0.731161738,-0.616150067,-0.815383354
1.74E+12,1.412881463,1.193011105,1.062404066,1.041288496,0.826804332,-0.575308597,-0.897817048,-0.864695545,-0.638861169,-0.730803692,-0.616197614,-0.815289427
1.74E+12,1.438121741,1.236680931,1.089972059,1.096805144,0.875961728,-0.532188175,-0.89793064,-0.842790721,-0.638887028,-0.732014503,-0.616216818,-0.815051017
1.74E+12,1.456173547,1.273584811,1.113153732,1.145557311,0.920950759,-0.491997695,-0.900477855,-0.824826692,-0.638852271,-0.733648644,-0.616182418,-0.815020654
1.74E+12,1.460928487,1.295550808,1.125549213,1.180377511,0.956779776,-0.467457894,-0.877957853,-0.815954082,-0.638792093,-0.729495437,-0.616127777,-0.815501307
1.74E+12,1.445637431,1.293862467,1.120010167,1.193655257,0.978033982,-0.471725997,-0.789829403,-0.819864358,-0.638796557,-0.709056648,-0.616134693,-0.816031673
1.74E+12,1.404016124,1.260604452,1.089764638,1.178445406,0.979654662,-0.509623598,-0.605849551,-0.836319735,-0.638911143,-0.662909761,-0.616243042,-0.815516846
1.74E+12,1.331421024,1.19006874,1.029648998,1.12965796,0.957803245,-0.573178523,-0.325631918,-0.861719711,-0.639009804,-0.59003497,-0.616332868,-0.813905514
1.74E+12,1.225919105,1.080010081,0.93726492,1.045155442,0.910682834,-0.644517309,0.018492867,-0.891876936,-0.638867315,-0.501535026,-0.616194776,-0.81357051
1.74E+12,1.089066861,0.932531787,0.813861648,0.926569401,0.839174361,-0.703424564,0.374572579,-0.922658052,-0.638522088,-0.414915767,-0.615871432,-0.816941931
1.74E+12,0.926236126,0.754411967,0.664757592,0.77966176,0.747149144,-0.735175524,0.69292849,-0.946689409,-0.638490833,-0.339206902,-0.615851592,-0.820205665
1.74E+12,0.746382558,0.556750318,0.499167944,0.614106547,0.641351646,-0.735671541,0.946569075,-0.950377459,-0.63919728,-0.261642194,-0.61652266,-0.808684875
1.74E+12,0.56124322,0.353922696,0.329396665,0.442654162,0.53081001,-0.711711775,1.137672205,-0.91614001,-0.639948051,-0.148576387,-0.617215049,-0.759762502
1.74E+12,0.384057983,0.161960236,0.169470881,0.279754208,0.425822526,-0.675394052,1.286024205,-0.82920187,-0.639164153,0.038211278,-0.616450243,-0.652490644
1.74E+12,0.228010745,-0.003405114,0.033418695,0.13983084,0.336667045,-0.635560088,1.410951907,-0.684913446,-0.636826979,0.319602082,-0.614255341,-0.478143698
1.74E+12,0.104651058,-0.128701602,-0.066517517,0.035492722,0.272257132,-0.592292263,1.521716555,-0.493254018,-0.63640072,0.682530557,-0.613920095,-0.246556056
1.74E+12,0.022561947,-0.204343757,-0.121413922,-0.024013359,0.238994398,-0.537669496,1.618059502,-0.276953641,-0.641310324,1.077664116,-0.618601277,0.016042693
1.74E+12,-0.013518122,-0.225648792,-0.126677116,-0.033843326,0.240028078,-0.460124828,1.692249713,-0.061276005,-0.646048925,1.435393978,-0.622958855,0.279272814
1.74E+12,-0.003013503,-0.193099832,-0.082384013,0.006061753,0.275040367,-0.348389251,1.729579394,0.138711402,-0.6304718,1.692343633,-0.607867857,0.523814293
1.74E+12,0.050720965,-0.111871292,0.007055435,0.091266013,0.340557344,-0.194572734,1.713122935,0.323339187,-0.565436005,1.813737391,-0.545628145,0.748231993
1.74E+12,0.141079592,0.009227447,0.133785322,0.213689346,0.430677561,0.002935476,1.634463596,0.50368057,-0.426478666,1.80232247,-0.412476896,0.96506965
1.74E+12,0.259177166,0.159147558,0.287729873,0.36282362,0.538043511,0.238733141,1.5006891,0.693087857,-0.204637037,1.690496884,-0.198825862,1.192274119
1.74E+12,0.394947346,0.326074042,0.457925542,0.527094248,0.654865707,0.502941743,1.327692783,0.899439597,0.091328939,1.517158699,0.087337349,1.44235883
1.74E+12,0.538223338,0.498751848,0.63375389,0.695166764,0.773835091,0.783586639,1.124662956,1.119290606,0.439383285,1.303236752,0.422806033,1.709214767
1.74E+12,0.679686715,0.667507199,0.80592477,0.857043075,0.88880877,1.066092889,0.886648546,1.337020239,0.811826778,1.046834867,0.776334232,1.959918173
1.74E+12,0.811600332,0.824880944,0.967120596,1.004844096,0.995209785,1.332745003,0.603835527,1.531606787,1.182887141,0.741739916,1.118588401,2.140899957
1.74E+12,0.928269132,0.965857517,1.112269105,1.133225338,1.090132726,1.565796303,0.277324764,1.686743494,1.533053125,0.398826059,1.429395162,2.1966695
1.74E+12,1.026202238,1.087727219,1.238462056,1.23941852,1.172188977,1.753086157,-0.072888442,1.795915283,1.849466762,0.050945893,1.698644643,2.091127873
1.74E+12,1.103984298,1.18966152,1.344582134,1.322937081,1.241157062,1.892054915,-0.410869643,1.859319066,2.124898895,-0.257884888,1.923239956,1.824094763
1.74E+12,1.161901601,1.272110712,1.430738359,1.38502483,1.29752426,1.989351807,-0.696355701,1.877631932,2.357282009,-0.489749142,2.104160203,1.436935564
1.74E+12,1.201402293,1.336147403,1.4976348,1.427958999,1.342013325,2.056022733,-0.902283924,1.849262478,2.548708534,-0.630141742,2.244259935,1.000247309
1.74E+12,1.224492664,1.382874818,1.546000953,1.454333896,1.375180841,2.101250426,-1.027395821,1.772517892,2.702711292,-0.694900337,2.346067694,0.585980231
1.74E+12,1.233177518,1.412995595,1.576191229,1.466444908,1.397152389,2.129363094,-1.091629877,1.649531593,2.822219875,-0.717343139,2.411314065,0.240458357
1.74E+12,1.229040251,1.426600032,1.588019635,1.46586586,1.407528995,2.142112167,-1.119515082,1.489102956,2.910462049,-0.725440121,2.443215426,-0.025477601
1.74E+12,1.213029863,1.423191106,1.580844385,1.453272806,1.405466559,2.142161674,-1.128700648,1.306702777,2.971033503,-0.730489501,2.447157191,-0.227288712
1.74E+12,1.185482958,1.401925172,1.553868103,1.428522825,1.389901483,2.13212757,-1.129424606,1.119648609,3.002655573,-0.73303055,2.425532862,-0.388445731
1.74E+12,1.146365406,1.362016791,1.506582007,1.390955132,1.35987538,2.11075081,-1.127330466,0.93916711,2.994009888,-0.732771282,2.37161756,-0.52489266
1.74E+12,1.095677211,1.30323426,1.439260816,1.339848064,1.314900247,2.074994353,-1.124562219,0.766941504,2.929066893,-0.731554753,2.27168286,-0.639582393
1.74E+12,1.033930956,1.226397389,1.353407909,1.274941654,1.255301095,2.030063434,-1.120893903,0.600146482,2.800765165,-0.731091706,2.11485064,-0.727155169
1.74E+12,0.962594193,1.133780548,1.25205504,1.196922615,1.182474123,1.991977689,-1.115782,0.4374432,2.615470746,-0.731432892,1.899489569,-0.782894495
1.74E+12,0.884383987,1.029325326,1.139837057,1.107769296,1.09900524,1.966272039,-1.109127826,0.276999495,2.377710477,-0.731800207,1.629446004,-0.809167941
1.74E+12,0.803321953,0.918585246,1.022791786,1.010871946,1.008608318,1.91722294,-1.100042717,0.110881063,2.072505754,-0.731807535,1.307759172,-0.81570838
1.74E+12,0.724502311,0.8083654,0.907880562,0.910880942,0.915867925,1.769011169,-1.086022741,-0.071956402,1.674148999,-0.731639701,0.939691063,-0.814421809
1.74E+12,0.653588755,0.706080683,0.802282281,0.813289769,0.825806952,1.453643031,-1.064398611,-0.273423733,1.179924012,-0.731560209,0.543432171,-0.813241648
1.74E+12,0.5961231,0.618923648,0.712570457,0.723819107,0.743338747,0.965634587,-1.034805404,-0.47863923,0.632744309,-0.731602526,0.154432859,-0.814040468
1.74E+12,0.556779744,0.552986246,0.643920178,0.64771664,0.672694428,0.377191849,-1.000382394,-0.661960761,0.110498875,-0.73165903,-0.183250057,-0.815292638
1.74E+12,0.538718539,0.512500717,0.599495834,0.589109664,0.616928454,-0.190370698,-0.966958059,-0.800610952,-0.304418138,-0.731665019,-0.43182731,-0.815694857
1.74E+12,0.543168641,0.499345721,0.580136999,0.550536908,0.577594207,-0.619478764,-0.940643661,-0.886019942,-0.558989887,-0.731640942,-0.57458711,-0.815401399
1.74E+12,0.569322679,0.512908034,0.584396601,0.53274455,0.554648052,-0.852120179,-0.924856922,-0.927993335,-0.657208,-0.73162655,-0.625889401,-0.815122443
1.74E+12,0.614549913,0.55031322,0.608910134,0.534770629,0.546593756,-0.915153034,-0.918769049,-0.948665778,-0.658506802,-0.731631535,-0.625359086,-0.815143552
1.74E+12,0.674870142,0.60696323,0.649009276,0.55427989,0.550832366,-0.889689915,-0.91860048,-0.967832984,-0.635804155,-0.731642251,-0.613826571,-0.815284421
1.74E+12,0.745584213,0.677265123,0.699454533,0.588063924,0.564146883,-0.849547822,-0.920514901,-0.990964438,-0.6287361,-0.731645885,-0.611034865,-0.815337813
1.74E+12,0.821939822,0.755413522,0.755154787,0.632598752,0.583232368,-0.824231802,-0.922484594,-1.010607861,-0.636036806,-0.731639858,-0.615133139,-0.815295639
1.74E+12,0.899720555,0.8360991,0.811762193,0.684554562,0.605181045,-0.808330406,-0.924124218,-1.017858184,-0.642376798,-0.73163047,-0.618153818,-0.815251721
1.74E+12,0.975673487,0.915046958,0.86606839,0.741174413,0.627846356,-0.790549573,-0.925603595,-1.011414262,-0.641763294,-0.731629942,-0.617567875,-0.815252686
1.74E+12,1.047725982,0.989329295,0.916170575,0.800471378,0.650035471,-0.769567531,-0.927074026,-0.9973339,-0.638518782,-0.73164561,-0.615888746,-0.815274497
1.74E+12,1.114977637,1.057435041,0.961413897,0.86122825,0.671511139,-0.751053958,-0.928952013,-0.982854775,-0.637337122,-0.73166218,-0.615400614,-0.815282228
1.74E+12,1.177484342,1.119109177,1.002144153,0.922814899,0.692815379,-0.739453996,-0.932283527,-0.971352542,-0.63831691,-0.731646577,-0.615960115,-0.815271991
1.74E+12,1.235877429,1.174996749,1.03932177,0.984864394,0.714954929,-0.73485062,-0.938294487,-0.962050242,-0.63931236,-0.73159667,-0.61644174,-0.815263932
1.74E+12,1.29088246,1.226145908,1.074057855,1.046870984,0.739008351,-0.73451899,-0.947252657,-0.952893279,-0.639304716,-0.731581921,-0.616405882,-0.815272887
1.74E+12,1.342818871,1.273443921,1.107139356,1.10779015,0.765725381,-0.735072161,-0.957723168,-0.942962124,-0.638834939,-0.731678078,-0.616170983,-0.815287917
1.74E+12,1.391169967,1.317077581,1.138613351,1.165728017,0.795189159,-0.733412473,-0.966985541,-0.932718023,-0.638627491,-0.731810907,-0.616072445,-0.815280767
1.74E+12,1.434308181,1.356117289,1.167497597,1.217798234,0.826601242,-0.726884984,-0.97242624,-0.922959517,-0.638758857,-0.731710494,-0.616116005,-0.815245537
1.74E+12,1.469440149,1.388315154,1.191672797,1.260197379,0.858228882,-0.713470529,-0.973157322,-0.91381935,-0.638917253,-0.731087716,-0.616179879,-0.81522962
1.74E+12,1.492801828,1.410178679,1.207990363,1.288510078,0.887527377,-0.692405786,-0.970559512,-0.904352349,-0.638916338,-0.729707666,-0.616232486,-0.815289209
1.74E+12,1.500090875,1.417336088,1.212599383,1.298211391,0.911421666,-0.664719122,-0.966511375,-0.892914082,-0.638826378,-0.726981597,-0.61627316,-0.815379633
1.74E+12,1.487079164,1.405155034,1.201461605,1.285296093,0.926705979,-0.632757548,-0.960689818,-0.878226697,-0.638795314,-0.721652892,-0.616218062,-0.815339219
1.74E+12,1.45031077,1.369524115,1.170988969,1.24693957,0.93050243,-0.598530305,-0.951236969,-0.8602964,-0.638865823,-0.712896771,-0.616026544,-0.815106577
1.74E+12,1.387768211,1.307668117,1.118711022,1.182086423,0.920711982,-0.562055982,-0.939935017,-0.840225688,-0.638933806,-0.702497477,-0.615927071,-0.814967589
1.74E+12,1.299388833,1.21885291,1.043865715,1.091870116,0.896394158,-0.521904443,-0.934440087,-0.819120427,-0.638861245,-0.694664503,-0.616250149,-0.815330861
1.74E+12,1.187335801,1.104848878,0.947811292,0.979788093,0.858023065,-0.478956497,-0.938663023,-0.797489542,-0.638681973,-0.690743862,-0.61679523,-0.815980059
1.74E+12,1.055970014,0.970060161,0.834179573,0.851588878,0.807583158,-0.440094616,-0.936471624,-0.776081521,-0.638674228,-0.682874036,-0.616636355,-0.8158318
1.74E+12,0.911521318,0.821282523,0.708728368,0.714866963,0.748485846,-0.416140649,-0.888015901,-0.757271647,-0.639038424,-0.655405768,-0.615323773,-0.814320581
1.74E+12,0.761508497,0.667113988,0.578896279,0.578402498,0.685305809,-0.414229614,-0.748140558,-0.745074627,-0.639397097,-0.595885072,-0.614472096,-0.81329672
1.74E+12,0.613997636,0.517098304,0.453108778,0.451320294,0.62335438,-0.432781548,-0.491830683,-0.742799742,-0.638965827,-0.505320551,-0.616636442,-0.815801177
1.74E+12,0.476810748,0.380723135,0.339923253,0.342171543,0.568128138,-0.464304547,-0.127250371,-0.749239305,-0.637802298,-0.397199245,-0.620101778,-0.819788103
1.74E+12,0.356798979,0.26641796,0.247128049,0.25805866,0.524694499,-0.500888044,0.306120044,-0.755642472,-0.637692268,-0.286376212,-0.613721722,-0.811016374
1.74E+12,0.259278535,0.180698477,0.180922689,0.203925613,0.497098318,-0.53536664,0.749070749,-0.745774283,-0.640257484,-0.177483507,-0.578539753,-0.762834588
1.74E+12,0.187695935,0.1275826,0.14529942,0.182119099,0.487885302,-0.558570931,1.141824469,-0.699911734,-0.642443376,-0.062192515,-0.497496068,-0.645932813
1.74E+12,0.143547209,0.108357422,0.141716637,0.192287255,0.497829245,-0.557039576,1.442840261,-0.601460756,-0.633545362,0.071752129,-0.366312822,-0.442745437
1.74E+12,0.126531037,0.121712845,0.169104951,0.231625804,0.52591685,-0.513288542,1.63452816,-0.442864,-0.59748461,0.227142957,-0.197148794,-0.157164091
1.74E+12,0.134878355,0.16419006,0.224186691,0.295418578,0.569592554,-0.409165633,1.715786488,-0.226987402,-0.519089837,0.391939145,-0.012816324,0.187086872
1.74E+12,0.165778752,0.230839134,0.302034375,0.377766923,0.625210631,-0.233215587,1.695289547,0.036300162,-0.390836436,0.546266742,0.16398469,0.558940846
1.74E+12,0.215820376,0.315952687,0.396756552,0.472374203,0.688599834,0.009602898,1.593679208,0.333337092,-0.21799879,0.674446413,0.31983865,0.934730364
1.74E+12,0.281372889,0.413746388,0.502188294,0.573253844,0.755629314,0.293561133,1.44526272,0.645657619,-0.018742956,0.770861313,0.453679672,1.302897957
1.74E+12,0.358866293,0.518887033,0.612478885,0.675258988,0.822676397,0.581383132,1.28509577,0.948223742,0.186395785,0.833483585,0.574014213,1.6527526
1.74E+12,0.44494497,0.626813406,0.7225037,0.774378078,0.886929691,0.843559652,1.124956862,1.212739903,0.393127824,0.850405745,0.694755671,1.955826953
1.74E+12,0.536500375,0.733840625,0.828069929,0.867789509,0.94650203,1.071939378,0.941524346,1.41526525,0.623965088,0.79494101,0.832487411,2.158804747
1.74E+12,0.630604909,0.837076413,0.925927032,0.953709556,1.000365992,1.276388537,0.694231992,1.542525738,0.915951623,0.640420579,1.002445725,2.200626957
1.74E+12,0.724383854,0.934204806,1.01362637,1.031096405,1.048153385,1.470196416,0.361389107,1.593901583,1.291434225,0.386171028,1.210737959,2.045629044
1.74E+12,0.814871467,1.023208607,1.089296498,1.099288501,1.089876891,1.657785846,-0.035551109,1.578855772,1.734357128,0.070947151,1.447189107,1.708684392
1.74E+12,0.89890056,1.102105874,1.151408231,1.157657264,1.125636943,1.831564112,-0.437475796,1.510068229,2.189202231,-0.241074726,1.685889403,1.253323302
1.74E+12,0.973070424,1.168767562,1.198596312,1.205343906,1.155371489,1.977088861,-0.775425088,1.396392946,2.583499928,-0.491088111,1.894972325,0.764433068
1.74E+12,1.033825735,1.220864723,1.229584751,1.241129807,1.178693007,2.083583735,-1.002176616,1.24326546,2.863432805,-0.649811763,2.050284729,0.314598616
1.74E+12,1.077660242,1.255967441,1.243235214,1.263463697,1.194838564,2.153364397,-1.112206234,1.060588118,3.021664502,-0.72274691,2.143281151,-0.055851679
1.74E+12,1.101436241,1.271788238,1.238708092,1.270640802,1.20273799,2.199770022,-1.13936934,0.866010809,3.090028834,-0.739318916,2.174146423,-0.338411299
1.74E+12,1.102786955,1.266534098,1.215699619,1.261103254,1.201185597,2.23084606,-1.131799299,0.675253045,3.092428907,-0.733892443,2.133463471,-0.542921331
1.74E+12,1.080547045,1.239307473,1.17470019,1.233810205,1.189084916,2.23341936,-1.121932143,0.489312734,3.000332198,-0.728841252,1.99252952,-0.682933622
1.74E+12,1.035139967,1.190480952,1.117211504,1.188611752,1.165724442,2.176271123,-1.115470518,0.294837598,2.743723205,-0.729589167,1.719533393,-0.768724813
1.74E+12,0.96884362,1.121966266,1.045863879,1.126554319,1.131035411,2.031610587,-1.103421965,0.078887806,2.274447276,-0.732118256,1.312194148,-0.809839472
1.74E+12,0.885861537,1.037307979,0.964389213,1.050048358,1.085780971,1.794386826,-1.079379265,-0.156002362,1.622363299,-0.73282818,0.817393476,-0.820269516
1.74E+12,0.792147593,0.941556041,0.877427647,0.962843977,1.031631619,1.482900779,-1.045717221,-0.388843383,0.897014186,-0.731952539,0.318802443,-0.817223849
1.74E+12,0.694968052,0.8409074,0.790174566,0.86978812,0.971096377,1.123855709,-1.009006601,-0.59025718,0.240155476,-0.731224985,-0.098855833,-0.813713493
1.74E+12,0.602232801,0.742151183,0.707906414,0.776377877,0.907304466,0.738374949,-0.973963158,-0.738348588,-0.237572012,-0.731305217,-0.384769762,-0.813801913
1.74E+12,0.521679352,0.651995981,0.635453864,0.688172677,0.843666005,0.341888096,-0.941721912,-0.830414281,-0.503121782,-0.731680504,-0.537461879,-0.815388092
1.74E+12,0.460034867,0.576389686,0.576711452,0.610170051,0.783473767,-0.045428176,-0.911824331,-0.882339293,-0.604079184,-0.731811423,-0.595084487,-0.8160203
1.74E+12,0.422298767,0.519950728,0.534275408,0.546269285,0.729528804,-0.392525897,-0.884647787,-0.915704669,-0.624291781,-0.731695544,-0.607737359,-0.815558111
1.74E+12,0.41127352,0.485609906,0.509281802,0.498934286,0.683871489,-0.66435752,-0.86200165,-0.943312542,-0.627545367,-0.731585591,-0.610358495,-0.815051078
1.74E+12,0.427425013,0.474517702,0.501477324,0.469122023,0.647674794,-0.837015829,-0.845974921,-0.965409762,-0.634776556,-0.731593718,-0.614264288,-0.815033725
1.74E+12,0.469086227,0.486214031,0.509503856,0.456477415,0.621314978,-0.911057138,-0.837513419,-0.977548316,-0.641229765,-0.731644734,-0.617446794,-0.815264659
1.74E+12,0.532946259,0.519001426,0.531329682,0.45972976,0.604589362,-0.913446236,-0.835780391,-0.97949276,-0.64180964,-0.731651842,-0.617643598,-0.815387488
1.74E+12,0.614710835,0.570424269,0.564729061,0.477180541,0.597015819,-0.883415214,-0.838465847,-0.976132152,-0.639140676,-0.731627848,-0.616292845,-0.815340604
1.74E+12,0.709794087,0.637744119,0.607705747,0.507159439,0.598133225,-0.851106125,-0.842891278,-0.972212927,-0.637619718,-0.731636527,-0.615559463,-0.815245498
1.74E+12,0.813907649,0.718313862,0.658773945,0.548343807,0.607727268,-0.827132632,-0.847378143,-0.968702018,-0.638157303,-0.731681181,-0.615836777,-0.815197102
1.74E+12,0.92344648,0.809784321,0.717045175,0.599877052,0.625927148,-0.809564296,-0.851881059,-0.964197955,-0.639108323,-0.731677041,-0.616306935,-0.815228682
1.74E+12,1.035620599,0.910116883,0.78211142,0.66127046,0.65314895,-0.795742602,-0.857357434,-0.957969127,-0.63928892,-0.731571733,-0.616416339,-0.815332715
1.74E+12,1.148335804,1.017415553,0.853754319,0.732118825,0.689893677,-0.785137675,-0.86447613,-0.950553271,-0.638924359,-0.731491534,-0.616262259,-0.815410738
1.74E+12,1.259873612,1.129624956,0.931540276,0.811694864,0.736436723,-0.774646294,-0.872590469,-0.942178393,-0.638671327,-0.731652235,-0.616101495,-0.815297897
1.74E+12,1.368454474,1.24416414,1.014379879,0.898507695,0.792466857,-0.756870442,-0.879316989,-0.931775633,-0.638729841,-0.731966384,-0.616028519,-0.815015724
1.74E+12,1.471786553,1.357578952,1.100137018,0.989917261,0.856744621,-0.724755381,-0.881086051,-0.917602401,-0.638885354,-0.731780029,-0.616086159,-0.814965023
1.74E+12,1.566705108,1.465298542,1.185369565,1.081891087,0.926851599,-0.675674081,-0.875788002,-0.898106823,-0.638932457,-0.730303672,-0.616315792,-0.815514445
1.74E+12,1.648995648,1.561574154,1.265270449,1.16897428,0.999093802,-0.610277073,-0.867048707,-0.872115083,-0.638861497,-0.727391024,-0.616523407,-0.816161492
1.74E+12,1.71346858,1.63965998,1.333855972,1.2445194,1.068605512,-0.530866242,-0.864464831,-0.839431664,-0.638779736,-0.723044837,-0.61627402,-0.815617867
1.74E+12,1.754315713,1.692265878,1.38441792,1.301190801,1.129675711,-0.444013668,-0.873023097,-0.802820656,-0.638791344,-0.714632595,-0.615563984,-0.813726333
1.74E+12,1.765732443,1.712270359,1.41021816,1.331718847,1.176289058,-0.363200803,-0.876460074,-0.769490793,-0.638909134,-0.69426822,-0.615421236,-0.813170097
1.74E+12,1.742738626,1.693632805,1.405361595,1.329835531,1.20283868,-0.305238667,-0.832538438,-0.748641278,-0.638996012,-0.651051658,-0.616892103,-0.816909178
1.74E+12,1.682083493,1.63239324,1.365740493,1.291279207,1.204931522,-0.282186648,-0.690535148,-0.744985853,-0.638858725,-0.578327893,-0.618374022,-0.821042059
1.74E+12,1.58308466,1.527606316,1.289908307,1.214720188,1.18017351,-0.295431501,-0.418467702,-0.753398295,-0.638554279,-0.478876101,-0.613945511,-0.810032172
1.74E+12,1.448237867,1.382035063,1.179724152,1.102440217,1.128799449,-0.334951868,-0.021803406,-0.759545126,-0.638545265,-0.362014861,-0.595304591,-0.761767927
1.74E+12,1.283450398,1.202439528,1.040619862,0.960606973,1.054011355,-0.382928856,0.451806695,-0.745576315,-0.639178167,-0.235453,-0.556271929,-0.660359982
1.74E+12,1.097801047,0.999342179,0.88138638,0.799027256,0.961917213,-0.421303139,0.924020148,-0.697033603,-0.639809186,-0.098879784,-0.496292495,-0.506529282
1.74E+12,0.902810125,0.786233969,0.713453278,0.630340809,0.86102251,-0.441518369,1.316661257,-0.608818213,-0.639069959,0.057562801,-0.421116049,-0.318639153
1.74E+12,0.711300228,0.578289475,0.549731649,0.468720945,0.761311118,-0.449883265,1.586967193,-0.487789957,-0.637034966,0.250250167,-0.341190353,-0.125135576
1.74E+12,0.536017312,0.390761517,0.403182719,0.328254455,0.67304022,-0.46213458,1.739104149,-0.348605755,-0.636806817,0.494245267,-0.267846623,0.047780858
1.74E+12,0.388235052,0.237297249,0.28533614,0.221251465,0.605440516,-0.489067836,1.805667407,-0.204209827,-0.641261966,0.790960778,-0.207116982,0.188442659
1.74E+12,0.276567782,0.128439182,0.204995621,0.156762278,0.565538336,-0.523275707,1.820562225,-0.058232497,-0.645129398,1.117249512,-0.15395045,0.305252482
1.74E+12,0.20616974,0.070541071,0.167332384,0.139544286,0.557293828,-0.536919121,1.802549288,0.095625945,-0.62962315,1.42642393,-0.091659845,0.421450016
1.74E+12,0.178416973,0.065249744,0.173489667,0.169636026,0.581186296,-0.491874613,1.752078059,0.269184029,-0.566270542,1.664315152,0.002141918,0.563361681
1.74E+12,0.191077182,0.109600929,0.220725296,0.242580752,0.634292473,-0.354965103,1.657544841,0.474436417,-0.428056026,1.789710849,0.146933282,0.74997947
1.74E+12,0.238895314,0.196675375,0.303028458,0.350228786,0.710818616,-0.111759313,1.507793963,0.717630348,-0.201770138,1.787807241,0.351159413,0.986054675
1.74E+12,0.314470976,0.316680369,0.412078736,0.481960268,0.802980121,0.22279924,1.305784984,0.99198273,0.10208233,1.675657213,0.605202896,1.257215722
1.74E+12,0.409278296,0.458270569,0.538377805,0.626118909,0.902080521,0.60243137,1.074247437,1.273698745,0.446948813,1.498519401,0.879697171,1.530375267
1.74E+12,0.514675254,0.609903014,0.672376966,0.77143396,0.999625632,0.965112107,0.845323549,1.528453473,0.782893433,1.309988439,1.13615345,1.76309396
1.74E+12,0.622764417,0.761033136,0.805443222,0.908228178,1.088315372,1.261494046,0.638650457,1.726962072,1.070987056,1.140667539,1.347343425,1.915870245
1.74E+12,0.726999516,0.902997706,0.930546739,1.029257667,1.162781608,1.475508054,0.44646192,1.858618109,1.301659562,0.97998054,1.512778472,1.958589174
