timestamp,value1,value2,value3,value4,value5,value6,
174468677532.00,335,1709,305,0,241,317,0
174468677532.00,353,1725,349,0,304,436,0
174468677533.00,379,1744,358,0,333,539,0
174468677533.00,379,1730,349,0,346,650,0
174468677534.00,369,1718,351,0,368,731,0
174468677535.00,363,1702,355,0,390,821,0
174468677535.00,349,1696,382,0,449,909,0
174468677535.00,337,1689,411,0,511,918,0
174468677535.00,362,1668,445,0,559,955,0
174468677537.00,379,1654,486,0,622,980,0
174468677538.00,397,1626,524,0,671,976,0
174468677538.00,416,1605,551,0,738,999,0
174468677544.00,450,1573,566,0,789,1005,0
174468677545.00,471,1510,583,0,842,1023,0
174468677546.00,527,1445,613,57,898,1007,0
174468677548.00,602,1360,647,170,944,982,0
174468677548.00,718,1264,694,265,981,944,0
174468677548.00,879,1104,706,346,1007,838,0
174468677548.00,999,1014,720,444,1040,805,0
174468677549.00,1093,894,693,560,1040,670,0
174468677551.00,1177,777,648,690,1067,569,0
174468677551.00,1242,534,543,784,1067,384,0
174468677553.00,1315,240,445,887,1069,243,0
174468677555.00,1330,21,347,965,1051,128,0
174468677557.00,1359,0,253,1040,1019,70,0
174468677557.00,1376,0,217,1126,993,26,0
174468677559.00,1392,0,195,1168,948,0,0
174468677559.00,1424,0,177,1211,891,0,0
174468677562.00,1422,0,148,1246,822,0,0
174468677562.00,1409,0,116,1264,734,0,0
174468677566.00,1431,0,91,1301,673,0,0
174468677567.00,1438,0,82,1328,626,0,0
174468677567.00,1459,0,78,1360,592,0,0
174468677568.00,1437,0,79,1383,565,0,0
174468677571.00,1437,0,80,1420,551,0,0
174468677572.00,1421,0,75,1447,530,0,0
174468677572.00,1412,0,64,1467,502,0,0
174468677576.00,1431,0,60,1498,493,0,0
174468677578.00,1401,0,52,1507,468,0,0
174468677578.00,1406,0,48,1535,464,0,0
174468677580.00,1392,0,32,1535,448,0,0
174468677580.00,1396,0,10,1535,432,0,0
174468677582.00,1423,0,0,1558,443,0,0
174468677582.00,1401,0,0,1556,444,0,0
174468677582.00,1406,0,0,1568,445,0,0
174468677583.00,1401,0,0,1570,448,0,0
174468677583.00,1408,0,0,1555,437,0,0
174468677585.00,1431,0,0,1534,427,0,0
174468677585.00,1416,0,0,1502,400,0,0
174468677588.00,1408,0,0,1471,359,0,0
174468677592.00,1425,0,0,1423,330,0,0
174468677595.00,1427,0,0,1310,277,0,0
174468677595.00,1393,0,0,1126,208,0,0
174468677595.00,1300,0,0,912,159,0,0
174468677595.00,1141,1,0,592,106,0,0
174468677597.00,971,48,0,305,80,0,0
174468677598.00,646,85,0,112,66,0,0
174468677600.00,0,111,0,21,80,0,0
174468677602.00,0,112,0,0,90,0,0
174468677603.00,0,125,0,0,94,0,0
174468677603.00,0,118,0,0,92,0,0
174468677605.00,0,108,0,0,93,0,0
174468677607.00,0,98,0,0,91,0,0
174468677607.00,0,109,0,0,78,0,0
174468677607.00,0,114,0,0,58,0,0
174468677609.00,0,128,0,0,51,0,0
174468677609.00,0,127,0,0,45,0,0
174468677609.00,0,134,0,0,35,0,0
174468677613.00,0,130,0,0,37,0,0
174468677621.00,0,129,0,0,38,0,0
174468677626.00,0,119,0,0,48,0,0
174468677628.00,0,111,0,0,47,0,0
174468677628.00,0,95,0,0,46,0,0
174468677628.00,4,85,0,0,44,0,0
174468677628.00,9,68,0,0,37,0,0
174468677628.00,36,80,0,0,48,0,0
174468677630.00,54,80,0,0,48,0,0
174468677630.00,65,83,0,0,48,0,0
174468677630.00,71,83,0,0,48,0,0
174468677632.00,71,82,0,0,43,0,0
174468677632.00,80,77,0,0,39,0,0
174468677634.00,83,78,0,0,43,0,0
174468677640.00,90,79,0,0,54,0,0
174468677640.00,98,70,0,0,49,0,0
174468677642.00,101,69,0,0,39,0,0
174468677642.00,112,76,0,0,48,0,0
174468677642.00,112,79,0,0,54,0,0
174468677642.00,160,64,0,0,87,0,0
174468677642.00,181,54,0,0,94,0,0
174468677643.00,191,160,0,0,95,0,0
174468677643.00,176,355,0,0,86,0,0
174468677643.00,151,582,0,0,70,0,0
174468677645.00,176,859,0,0,69,39,0
174468677645.00,214,1104,23,0,79,81,0
174468677649.00,304,1262,113,0,95,82,0
174468677650.00,333,1392,179,0,147,153,0
174468677650.00,335,1470,272,0,184,272,0
174468677652.00,347,1516,325,0,226,345,0
174468677652.00,350,1525,336,0,266,384,0
174468677652.00,347,1504,324,0,267,432,0
174468677655.00,347,1495,330,0,274,487,0
174468677655.00,335,1466,338,0,279,549,0
174468677655.00,330,1485,394,0,341,630,0
174468677655.00,361,1535,463,0,427,699,0
174468677657.00,373,1579,539,0,502,743,0
174468677657.00,399,1616,595,0,567,771,0
174468677659.00,406,1604,642,0,599,821,0
174468677662.00,400,1589,663,0,626,829,0
174468677663.00,408,1601,690,24,672,865,0
174468677663.00,423,1600,706,64,699,881,0
174468677663.00,446,1603,717,83,707,886,0
174468677663.00,447,1588,722,112,723,898,0
174468677663.00,457,1553,718,139,720,862,0
174468677663.00,464,1565,749,176,736,860,0
174468677665.00,480,1554,765,202,746,842,0
174468677671.00,528,1558,784,226,754,828,0
174468677673.00,555,1511,801,254,763,832,0
174468677674.00,603,1497,822,305,785,815,0
174468677674.00,656,1474,847,349,813,784,0
174468677674.00,717,1454,853,385,835,787,0
174468677676.00,784,1454,867,432,865,775,0
174468677676.00,827,1399,880,476,893,757,0
174468677678.00,884,1363,886,501,913,732,0
174468677678.00,929,1308,893,560,935,703,0
174468677678.00,978,1254,897,604,954,667,0
174468677679.00,1023,1199,896,638,970,629,0
174468677679.00,1063,1112,899,688,995,602,0
174468677679.00,1085,1012,880,729,1005,538,0
174468677681.00,1126,943,885,774,1043,464,0
174468677683.00,1168,852,886,829,1065,391,0
174468677685.00,1200,726,858,855,1069,318,0
174468677686.00,1214,624,832,885,1083,240,0
174468677686.00,1232,480,786,923,1088,144,0
174468677688.00,1248,327,730,944,1087,61,0
174468677688.00,1272,185,657,977,1082,11,0
174468677689.00,1311,79,567,993,1063,0,0
174468677689.00,1297,0,461,1005,1023,0,0
174468677689.00,1319,0,326,1015,986,0,0
174468677691.00,1326,0,223,1042,948,0,0
174468677691.00,1327,0,162,1014,854,0,0
174468677691.00,1360,0,96,1007,783,0,0
174468677693.00,1343,0,61,995,705,0,0
174468677696.00,1339,0,29,976,650,0,0
174468677700.00,1359,0,5,992,623,0,0
174468677701.00,1367,0,0,977,592,0,0
174468677701.00,1389,0,0,960,566,0,0
174468677701.00,1377,0,0,948,538,0,0
174468677703.00,1381,0,0,953,511,0,0
174468677703.00,1381,0,0,942,503,0,0
174468677704.00,1389,0,0,935,494,0,0
174468677706.00,1408,0,0,907,475,0,0
174468677708.00,1392,0,0,878,464,0,0
174468677708.00,1367,0,0,832,441,0,0
174468677710.00,1391,0,0,819,439,0,0
174468677710.00,1401,0,0,805,429,0,0
174468677710.00,1418,0,0,790,406,0,0
174468677711.00,1401,0,0,786,390,0,0
174468677711.00,1381,0,0,775,359,0,0
174468677711.00,1392,0,0,782,353,0,0
174468677713.00,1392,0,0,772,336,0,0
174468677715.00,1405,0,0,784,326,0,0
174468677715.00,1398,0,0,782,313,0,0
174468677715.00,1375,0,0,764,292,0,0
174468677717.00,1390,0,0,779,291,0,0
174468677719.00,1393,0,0,769,285,0,0
174468677721.00,1402,0,0,765,274,0,0
174468677721.00,1391,0,0,774,272,0,0
174468677724.00,1384,0,0,797,268,0,0
174468677724.00,1371,0,0,814,258,0,0
174468677726.00,1364,0,0,816,242,0,0
174468677726.00,1378,0,0,835,242,0,0
174468677726.00,1349,0,0,849,240,0,0
174468677726.00,1342,0,0,868,240,0,0
174468677728.00,1321,0,0,887,229,0,0
174468677728.00,1307,0,0,903,219,0,0
174468677728.00,1322,0,0,914,215,0,0
174468677731.00,1293,0,0,915,209,0,0
174468677733.00,1296,0,0,934,214,0,0
174468677734.00,1287,0,0,939,211,0,0
174468677734.00,1285,0,0,943,209,0,0
174468677735.00,1305,0,0,939,206,0,0
174468677736.00,1287,0,0,940,201,0,0
174468677736.00,1269,0,0,930,188,0,0
174468677736.00,1282,0,0,959,194,0,0
174468677738.00,1287,0,0,946,176,0,0
174468677738.00,1308,0,0,946,172,0,0
174468677739.00,1295,0,0,945,165,0,0
174468677745.00,1296,0,0,953,160,0,0
174468677747.00,1296,0,0,958,159,0,0
174468677750.00,1303,0,0,959,155,0,0
174468677750.00,1317,0,0,954,155,0,0
174468677750.00,1296,0,0,955,158,0,0
174468677755.00,1296,0,0,956,162,0,0
174468677758.00,1293,0,0,955,162,0,0
174468677764.00,1285,0,0,957,160,0,0
174468677767.00,1299,0,0,955,152,0,0
174468677769.00,1266,0,0,956,150,0,0
174468677770.00,1286,0,0,963,157,0,0
174468677772.00,1279,0,0,963,153,0,0
174468677772.00,1281,0,0,975,154,0,0
174468677773.00,1296,0,0,976,157,0,0
174468677774.00,1280,0,0,987,160,0,0
174468677774.00,1274,0,0,988,162,0,0
174468677774.00,1265,0,0,990,165,0,0
174468677776.00,1263,0,0,987,165,0,0
174468677779.00,1283,0,0,995,171,0,0
174468677779.00,1270,0,0,1006,176,0,0
174468677779.00,1273,0,0,1007,176,0,0
174468677782.00,1270,0,0,1008,176,0,0
174468677782.00,1271,0,0,1003,176,0,0
174468677782.00,1296,0,0,1008,180,0,0
174468677782.00,1283,0,0,1007,181,0,0
174468677782.00,1296,0,0,1020,198,0,0
174468677782.00,1307,0,0,1039,208,0,0
174468677783.00,1325,0,0,1037,208,0,0
174468677783.00,1313,0,0,1038,208,0,0
174468677784.00,1296,0,0,1023,203,0,0
174468677784.00,1314,0,0,1060,221,0,0
174468677785.00,1317,0,0,1046,218,0,0
174468677785.00,1318,0,0,1043,222,0,0
174468677786.00,1316,0,0,1040,224,0,0
174468677786.00,1313,0,0,1048,231,0,0
174468677789.00,1311,0,0,1068,238,0,0
174468677791.00,1316,0,0,1056,237,0,0
174468677791.00,1328,0,0,1054,239,0,0
174468677791.00,1312,0,0,1052,242,0,0
174468677793.00,1312,0,0,1063,250,0,0
174468677793.00,1299,0,0,1059,256,0,0
174468677795.00,1300,0,0,1062,267,0,0
174468677795.00,1320,0,0,1065,272,0,0
174468677795.00,1298,0,0,1063,275,0,0
174468677795.00,1296,0,0,1070,286,0,0
174468677797.00,1285,0,0,1065,291,0,0
174468677797.00,1294,0,0,1073,304,0,0
174468677800.00,1300,0,0,1071,305,0,0
174468677803.00,1280,0,0,1071,309,0,0
174468677805.00,1273,0,0,1072,319,0,0
174468677805.00,1264,0,0,1069,321,0,0
174468677805.00,1262,0,0,1070,329,0,0
174468677807.00,1278,0,0,1066,330,0,0
174468677807.00,1261,0,0,1059,336,0,0
174468677807.00,1259,0,0,1065,341,0,0
174468677807.00,1250,0,0,1074,354,0,0
174468677808.00,1247,0,0,1062,353,0,0
174468677808.00,1259,0,0,1043,349,0,0
174468677812.00,1246,0,0,1041,359,0,0
174468677815.00,1239,0,0,1040,365,0,0
174468677815.00,1232,0,0,1031,368,0,0
174468677817.00,1227,0,0,1018,369,0,0
174468677817.00,1235,0,0,1006,370,0,0
174468677817.00,1203,0,0,992,375,0,0
174468677817.00,1200,0,0,991,384,0,0
174468677819.00,1185,0,0,976,390,0,0
174468677819.00,1174,0,0,961,399,0,0
174468677820.00,1177,0,0,947,406,0,0
174468677821.00,1161,0,0,933,414,0,0
174468677822.00,1134,0,0,918,422,0,0
174468677827.00,1135,0,0,914,432,0,0
174468677830.00,1121,0,0,907,443,0,0
174468677830.00,1129,0,0,889,457,0,0
174468677830.00,1100,0,0,876,464,0,0
174468677832.00,1085,0,0,862,474,0,0
174468677832.00,1055,0,0,837,486,0,0
174468677832.00,1034,0,0,806,496,0,0
174468677834.00,1001,0,0,763,511,0,0
174468677834.00,938,0,0,704,533,0,0
174468677834.00,889,0,0,644,574,0,0
174468677838.00,819,0,0,595,613,0,0
174468677838.00,771,0,0,528,627,0,0
174468677841.00,710,0,0,463,660,0,0
174468677841.00,630,0,0,418,688,0,0
174468677841.00,531,0,0,391,721,0,0
174468677841.00,393,0,0,352,766,0,0
174468677841.00,293,0,0,280,782,0,0
174468677841.00,190,0,0,215,811,0,0
174468677847.00,112,0,0,151,827,0,0
174468677851.00,70,0,0,111,848,0,0
174468677851.00,37,0,0,74,880,0,0
174468677851.00,9,0,0,51,878,0,0
174468677853.00,0,11,0,37,880,0,0
174468677853.00,0,7,0,16,891,0,0
174468677853.00,0,9,0,12,897,0,0
174468677853.00,0,7,0,6,903,0,0
174468677854.00,0,16,0,12,899,0,0
174468677854.00,0,31,0,21,907,0,0
174468677854.00,0,27,0,23,907,0,0
174468677856.00,0,29,0,38,923,0,0
174468677857.00,0,20,0,51,945,0,0
174468677857.00,0,25,0,53,943,0,0
174468677861.00,0,32,0,59,944,0,0
174468677862.00,10,29,0,64,958,0,0
174468677863.00,5,27,0,61,954,0,0
174468677864.00,23,43,0,64,972,0,0
174468677864.00,34,48,0,62,976,0,0
174468677866.00,48,59,0,64,979,0,0
174468677866.00,47,45,0,64,979,0,0
174468677867.00,62,49,0,73,991,0,0
174468677867.00,63,51,0,78,990,0,0
174468677869.00,67,55,0,80,983,0,0
174468677869.00,86,62,0,81,976,0,0
174468677874.00,93,49,0,85,969,0,0
174468677876.00,99,48,0,100,966,0,0
174468677876.00,103,48,0,112,981,0,0
174468677876.00,114,46,0,112,969,0,0
174468677876.00,138,48,0,116,971,0,0
174468677876.00,139,44,0,113,966,0,0
174468677878.00,155,48,0,126,976,0,0
174468677884.00,172,16,0,141,977,0,0
174468677885.00,190,0,0,141,987,0,0
174468677886.00,213,0,0,145,989,0,0
174468677887.00,239,0,0,147,1005,0,0
174468677891.00,257,0,0,153,1008,0,0
174468677897.00,263,0,0,149,1014,0,0
174468677897.00,278,0,0,160,1019,0,0
174468677900.00,291,0,0,176,1023,0,0
174468677900.00,289,0,0,187,1021,0,0
174468677901.00,320,0,0,193,1033,0,0
174468677902.00,335,0,0,201,1037,0,0
174468677902.00,353,0,0,208,1040,0,0
174468677902.00,376,0,0,227,1039,0,0
174468677902.00,391,0,0,234,1038,0,0
174468677904.00,400,0,0,248,1040,0,0
174468677904.00,395,0,0,271,1041,0,0
174468677904.00,400,0,0,272,1045,0,0
174468677905.00,429,0,0,277,1041,0,0
174468677908.00,432,0,0,276,1039,0,0
174468677910.00,443,0,0,291,1041,0,0
174468677910.00,475,0,0,289,1023,0,0
174468677910.00,466,0,0,303,1040,0,0
174468677911.00,479,0,0,304,1049,0,0
174468677911.00,466,0,0,303,1041,0,0
174468677912.00,458,0,0,304,1039,0,0
174468677912.00,464,0,0,310,1045,0,0
174468677914.00,463,0,0,324,1053,0,0
174468677916.00,466,0,0,322,1051,0,0
174468677916.00,454,0,0,321,1047,0,0
174468677916.00,452,0,0,323,1051,0,0
174468677916.00,454,0,0,327,1059,0,0
174468677919.00,461,0,0,318,1040,0,0
174468677921.00,477,0,0,320,1043,0,0
174468677921.00,464,0,0,310,1040,0,0
174468677922.00,477,0,0,310,1039,0,0
174468677922.00,475,0,0,319,1050,0,0
174468677922.00,478,0,0,304,1030,0,0
174468677924.00,487,0,0,298,1021,0,0
174468677924.00,471,0,0,292,1013,0,0
174468677924.00,451,0,0,288,1011,0,0
174468677927.00,446,0,0,285,1023,0,0
174468677927.00,431,0,0,262,1007,0,0
174468677936.00,422,0,0,253,1012,0,0
174468677936.00,400,0,0,240,1008,0,0
174468677938.00,405,0,0,237,1010,0,0
174468677940.00,391,0,0,240,1022,0,0
174468677942.00,395,0,0,239,1008,0,0
174468677945.00,400,0,0,235,999,0,0
174468677947.00,387,0,0,238,997,0,0
174468677947.00,383,0,0,230,993,0,0
174468677947.00,374,0,0,230,990,0,0
174468677947.00,369,0,0,225,989,0,0
174468677949.00,359,0,0,218,987,0,0
174468677949.00,354,0,0,217,982,0,0
174468677950.00,336,0,0,208,966,0,0
174468677950.00,336,0,0,208,967,0,0
174468677951.00,336,0,0,210,964,0,0
174468677951.00,340,0,0,208,944,0,0
174468677952.00,336,0,0,208,943,0,0
174468677957.00,335,0,0,208,940,0,0
174468677959.00,332,0,0,203,938,0,0
174468677959.00,323,0,0,194,934,0,0
174468677959.00,328,0,0,193,931,0,0
174468677959.00,305,0,0,192,925,0,0
174468677959.00,304,0,0,192,925,0,0
174468677961.00,294,0,0,199,928,0,0
174468677962.00,295,0,0,203,918,0,0
174468677962.00,304,0,0,203,902,0,0
174468677962.00,295,0,0,193,879,0,0
174468677964.00,287,0,0,202,857,0,0
174468677964.00,277,0,0,194,844,0,0
174468677964.00,263,0,0,193,827,0,0
174468677967.00,255,0,0,191,809,0,0
174468677968.00,247,0,0,194,785,0,0
174468677969.00,236,0,0,207,739,0,0
174468677969.00,233,0,0,230,707,0,0
174468677971.00,233,0,0,249,659,0,0
174468677971.00,247,0,0,268,624,0,0
174468677972.00,243,0,0,285,582,0,0
174468677972.00,248,0,0,317,555,0,0
174468677974.00,273,0,0,317,530,0,0
174468677974.00,318,0,0,322,511,0,0
174468677974.00,354,0,0,336,487,0,0
174468677974.00,379,0,0,347,466,0,0
174468677974.00,410,0,0,353,432,0,0
174468677978.00,450,0,0,375,420,0,0
174468677980.00,487,0,0,398,398,0,0
174468677980.00,526,0,0,400,360,0,0
174468677982.00,537,0,0,401,335,0,0
174468677984.00,547,0,0,404,309,0,0
174468677984.00,578,0,0,431,319,0,0
174468677985.00,589,0,0,447,329,0,0
174468677985.00,620,0,0,439,336,0,0
174468677987.00,607,0,0,434,347,0,0
174468677987.00,608,0,0,430,352,0,0
174468677992.00,606,0,0,441,375,0,0
174468677992.00,617,0,0,437,371,0,0
174468677994.00,628,0,0,448,379,0,0
174468677994.00,644,0,0,462,384,0,0
174468677995.00,663,0,0,469,398,0,0
174468677995.00,682,0,0,474,402,0,0
174468677997.00,697,0,0,482,414,0,0
174468677997.00,735,0,0,479,423,0,0
174468677997.00,739,0,0,487,429,0,0
174468677997.00,753,0,0,489,447,0,0
174468677999.00,761,0,0,497,458,0,0
174468677999.00,773,0,0,511,464,0,0
174468678002.00,790,0,0,511,465,0,0
174468678004.00,784,0,0,499,469,0,0
174468678004.00,784,0,0,496,477,0,0
174468678005.00,771,0,0,491,478,0,0
174468678006.00,774,0,0,481,479,0,0
174468678007.00,803,0,0,473,470,0,0
174468678007.00,848,0,0,466,456,0,0
174468678007.00,878,0,0,470,443,0,0
174468678009.00,902,0,0,459,432,0,0
174468678009.00,939,0,0,455,414,0,0
174468678009.00,960,0,0,443,398,0,0
174468678010.00,943,0,0,432,390,0,0
174468678010.00,945,0,0,416,382,0,0
174468678010.00,974,0,0,415,387,0,0
174468678012.00,985,0,0,410,393,0,0
174468678014.00,1006,0,0,404,395,0,0
174468678017.00,995,0,0,406,399,0,0
174468678020.00,977,0,0,406,395,0,0
174468678021.00,993,0,0,429,406,0,0
174468678022.00,995,0,0,432,413,0,0
174468678022.00,1003,0,0,435,413,0,0
174468678024.00,989,0,0,433,414,0,0
174468678025.00,989,0,0,433,414,0,0
174468678028.00,994,0,0,437,418,0,0
174468678032.00,1022,0,0,419,403,0,0
174468678036.00,1059,0,0,418,399,0,0
174468678040.00,1060,0,0,414,391,0,0
174468678041.00,1069,0,0,419,384,0,0
174468678041.00,1074,0,0,417,374,0,0
174468678041.00,1088,0,0,409,366,0,0
174468678043.00,1088,0,0,400,359,0,0
174468678043.00,1094,0,0,398,354,0,0
174468678045.00,1098,0,0,397,353,0,0
174468678045.00,1090,0,0,400,362,0,0
174468678045.00,1088,0,0,384,351,0,0
174468678045.00,1085,0,0,391,354,0,0
174468678046.00,1072,0,0,391,355,0,0
174468678050.00,1040,0,0,390,351,0,0
174468678051.00,1051,0,0,401,363,0,0
174468678051.00,1040,0,0,402,368,0,0
174468678053.00,1047,0,0,402,368,0,0
174468678053.00,1017,0,0,398,368,0,0
174468678053.00,1009,0,0,400,372,0,0
174468678055.00,994,0,0,400,380,0,0
174468678055.00,976,0,0,399,381,0,0
174468678055.00,977,0,0,400,390,0,0
174468678055.00,944,0,0,402,394,0,0
174468678055.00,919,0,0,410,400,0,0
174468678056.00,896,0,0,416,401,0,0
174468678057.00,893,0,0,419,410,0,0
174468678057.00,883,0,0,423,414,0,0
174468678058.00,854,0,0,421,415,0,0
174468678063.00,845,0,0,431,432,0,0
174468678065.00,819,0,0,437,453,0,0
174468678065.00,800,0,0,431,460,0,0
174468678067.00,783,0,0,434,471,0,0
174468678068.00,719,0,0,433,480,0,0
174468678069.00,705,0,0,438,497,0,0
174468678070.00,655,0,0,436,506,0,0
174468678078.00,615,0,0,439,511,0,0
174468678078.00,584,0,0,436,525,0,0
174468678078.00,547,0,0,432,525,0,0
174468678080.00,511,0,0,418,511,0,0
174468678080.00,511,0,0,434,543,0,0
174468678080.00,528,0,0,429,538,0,0
174468678084.00,528,0,0,427,542,0,0
174468678086.00,511,0,0,419,548,0,0
174468678088.00,510,0,0,419,555,0,0
174468678088.00,501,0,0,415,560,0,0
174468678090.00,490,0,0,405,570,3,0
174468678090.00,487,0,0,384,571,0,0
174468678090.00,465,0,0,369,579,1,0
174468678093.00,447,0,0,359,592,2,0
174468678093.00,419,0,0,341,592,7,0
174468678093.00,400,0,0,333,592,5,0
174468678093.00,370,0,0,318,594,7,0
174468678093.00,320,0,0,304,592,6,0
174468678094.00,290,0,0,284,578,1,0
174468678094.00,266,0,0,292,596,6,0
174468678098.00,245,0,0,289,592,3,0
174468678099.00,240,0,0,286,587,0,0
174468678099.00,234,0,0,276,576,0,0
174468678101.00,212,0,0,289,571,0,0
174468678101.00,205,0,0,289,563,0,0
174468678101.00,200,0,0,290,560,0,0
174468678101.00,183,0,0,279,553,0,0
174468678101.00,195,0,0,275,551,0,0
174468678102.00,183,0,0,262,541,0,0
174468678104.00,176,0,0,254,542,0,0
174468678104.00,163,0,0,240,540,0,0
174468678104.00,164,0,0,231,534,0,0
174468678106.00,162,0,0,223,527,0,0
174468678108.00,155,0,0,218,510,0,0
174468678111.00,147,0,0,228,511,0,0
174468678111.00,155,0,0,228,508,0,0
174468678113.00,159,0,0,238,507,0,0
174468678113.00,176,0,0,240,491,0,0
174468678114.00,176,0,0,241,476,0,0
174468678115.00,176,0,0,246,477,0,0
174468678116.00,189,0,0,251,467,0,0
174468678118.00,190,0,0,261,462,0,0
174468678118.00,192,0,0,263,452,0,0
174468678121.00,201,0,0,267,443,0,0
174468678123.00,198,0,0,263,432,0,0
174468678123.00,197,0,0,269,432,0,0
174468678123.00,195,0,0,272,432,0,0
174468678124.00,201,0,0,270,418,0,0
174468678125.00,208,0,0,272,406,0,0
174468678126.00,203,0,0,271,409,0,0
174468678126.00,199,0,0,275,409,0,0
174468678126.00,195,0,0,272,406,0,0
174468678126.00,195,0,0,265,398,0,0
174468678128.00,201,0,0,269,399,0,0
174468678128.00,195,0,0,270,391,0,0
174468678129.00,206,0,0,277,400,0,0
174468678133.00,206,0,0,279,400,0,0
174468678134.00,205,0,0,276,398,0,0
174468678136.00,207,0,0,279,398,0,0
174468678136.00,185,0,0,278,391,0,0
174468678138.00,182,0,0,273,395,0,0
174468678138.00,171,0,0,272,394,0,0
174468678145.00,157,0,0,267,395,0,0
174468678150.00,160,0,0,267,398,0,0
174468678150.00,157,0,0,261,399,0,0
174468678152.00,144,0,0,251,387,0,0
174468678152.00,145,0,0,251,395,0,0
174468678152.00,143,0,0,251,400,0,0
174468678156.00,137,0,0,245,397,0,0
174468678158.00,133,0,0,241,397,0,0
174468678158.00,130,0,0,241,394,0,0
174468678159.00,128,0,0,240,381,0,0
174468678159.00,129,0,0,247,384,0,0
174468678159.00,139,0,0,256,385,0,0
174468678161.00,149,0,0,257,384,0,0
174468678161.00,155,0,0,259,387,0,0
174468678163.00,160,0,0,262,387,0,0
174468678167.00,160,0,0,266,388,0,0
174468678169.00,171,0,0,269,391,0,0
174468678169.00,159,0,0,269,387,0,0
174468678169.00,163,0,0,269,385,0,0
174468678173.00,179,0,0,288,401,0,0
174468678174.00,187,0,0,292,404,0,0
174468678174.00,189,0,0,304,419,0,0
174468678176.00,192,0,0,297,403,0,0
174468678176.00,192,0,0,299,407,0,0
174468678176.00,189,0,0,299,405,0,0
174468678180.00,198,0,0,302,412,0,0
174468678181.00,199,0,0,304,413,0,0
174468678181.00,205,0,0,306,416,0,0
174468678183.00,208,0,0,307,415,0,0
174468678183.00,211,0,0,313,413,0,0
174468678183.00,208,0,0,307,410,0,0
174468678184.00,218,0,0,318,426,0,0
174468678185.00,217,0,0,319,431,0,0
174468678186.00,222,0,0,320,432,0,0
174468678186.00,221,0,0,318,433,0,0
174468678188.00,219,0,0,311,432,0,0
174468678188.00,230,0,0,318,444,0,0
174468678188.00,234,0,0,320,450,0,0
174468678188.00,242,0,0,327,467,0,0
174468678188.00,240,0,0,326,466,0,0
174468678193.00,245,0,0,336,479,0,0
174468678193.00,247,0,0,336,485,0,0
174468678195.00,256,0,0,342,496,0,0
174468678195.00,254,0,0,341,503,0,0
174468678196.00,251,0,0,339,496,0,0
174468678197.00,253,0,0,349,511,0,0
174468678198.00,256,0,0,351,528,0,0
174468678198.00,268,0,0,357,531,0,0
174468678200.00,266,0,0,359,537,0,0
174468678200.00,257,0,0,355,528,0,0
174468678203.00,266,0,0,363,540,0,0
174468678204.00,274,0,0,368,545,0,0
174468678204.00,281,0,0,368,541,0,0
174468678206.00,272,0,0,365,544,0,0
174468678206.00,281,0,0,368,547,0,0
174468678207.00,275,0,0,371,559,0,0
174468678208.00,272,0,0,366,548,0,0
174468678211.00,273,0,0,368,545,0,0
174468678211.00,269,0,0,364,547,0,0
174468678216.00,268,0,0,368,550,0,0
174468678217.00,269,0,0,375,561,0,0
174468678218.00,272,0,0,368,553,0,0
174468678218.00,273,0,0,371,554,0,0
174468678218.00,269,0,0,368,557,0,0
174468678220.00,265,0,0,369,560,0,0
174468678220.00,261,0,0,368,560,0,0
174468678220.00,259,0,0,368,563,0,0
174468678223.00,269,0,0,366,566,0,0
174468678223.00,267,0,0,359,569,0,0
174468678223.00,266,0,0,350,566,0,0
174468678223.00,273,0,0,360,587,0,0
174468678223.00,277,0,0,364,593,0,0
174468678224.00,281,0,0,366,595,0,0
174468678227.00,278,0,0,363,599,0,0
174468678230.00,274,0,0,359,592,0,0
174468678230.00,278,0,0,371,615,0,0
174468678230.00,284,0,0,363,605,0,0
174468678230.00,290,0,0,369,613,0,0
174468678232.00,288,0,0,368,614,0,0
174468678232.00,293,0,0,371,619,0,0
174468678232.00,292,0,0,381,624,0,0
174468678232.00,292,0,0,377,621,0,0
174468678233.00,299,0,0,379,620,0,0
174468678234.00,286,0,0,370,615,0,0
174468678235.00,288,0,0,363,605,0,0
174468678235.00,291,0,0,369,619,0,0
174468678235.00,291,0,0,368,624,0,0
174468678238.00,289,0,0,364,622,0,0
174468678241.00,283,0,0,359,623,0,0
174468678241.00,281,0,0,365,625,0,0
174468678241.00,276,0,0,364,626,0,0
174468678243.00,279,0,0,368,627,0,0
174468678243.00,283,0,0,369,627,0,0
174468678243.00,283,0,0,368,627,0,0
174468678243.00,284,0,0,373,629,0,0
174468678245.00,283,0,0,384,642,0,0
174468678245.00,285,0,0,379,633,0,0
174468678246.00,287,0,0,381,629,0,0
174468678248.00,279,0,0,373,630,0,0
174468678251.00,272,0,0,369,624,0,0
174468678253.00,272,0,0,379,638,0,0
174468678253.00,273,0,0,379,641,0,0
174468678253.00,273,0,0,380,640,0,0
174468678255.00,271,0,0,373,642,0,0
174468678255.00,260,0,0,368,635,0,0
174468678256.00,262,0,0,375,651,0,0
174468678256.00,263,0,0,368,644,0,0
174468678258.00,263,0,0,372,652,0,0
174468678258.00,251,0,0,368,650,0,0
174468678260.00,255,0,0,361,640,0,0
174468678263.00,262,0,0,371,656,0,0
