timestamp,value1,value2,value3,value4,value5,value6
1744681430119,1214,917,1059,413,1062,768,1289
1744681430135,1302,720,1075,448,1035,640,1354
1744681430135,1374,476,1088,491,990,507,1408
1744681430152,1435,299,1093,510,941,366,1456
1744681430169,1489,169,1101,534,865,223,1503
1744681430169,1534,65,1099,575,791,112,1535
1744681430187,1583,0,1098,602,723,31,1591
1744681430204,1617,0,1089,624,643,0,1631
1744681430227,1651,0,1075,653,559,0,1664
1744681430247,1681,0,1047,659,467,0,1696
1744681430247,1714,0,1008,685,450,0,1718
1744681430247,1745,0,970,705,418,0,1744
1744681430247,1767,0,929,722,379,0,1763
1744681430280,1789,0,885,742,330,0,1779
1744681430312,1798,0,843,755,277,0,1793
1744681430329,1811,0,799,770,244,0,1805
1744681430330,1823,0,774,781,209,0,1812
1744681430347,1835,0,742,790,189,0,1825
1744681430347,1842,0,715,796,160,0,1834
1744681430347,1850,0,692,805,141,0,1840
1744681430347,1854,0,682,814,123,0,1840
1744681430347,1863,0,655,821,114,0,1846
1744681430362,1867,0,647,819,102,0,1856
1744681430380,1872,0,640,825,79,0,1861
1744681430380,1873,0,625,827,66,0,1869
1744681430397,1877,0,629,827,51,0,1871
1744681430412,1883,0,622,833,37,0,1873
1744681430412,1887,0,613,835,22,0,1874
1744681430429,1893,0,613,837,0,0,1873
1744681430447,1895,0,619,837,0,0,1872
1744681430447,1895,0,626,830,0,0,1865
1744681430464,1903,0,624,829,0,0,1857
1744681430465,1902,0,624,822,0,0,1845
1744681430480,1904,0,599,805,0,0,1823
1744681430495,1893,0,549,747,0,0,1790
1744681430513,1881,0,461,656,0,0,1744
1744681430513,1841,0,388,576,0,0,1680
1744681430530,1775,0,319,472,0,0,1557
1744681430532,1647,0,234,371,0,0,1376
1744681430545,1456,5,181,240,0,0,1161
1744681430562,1245,46,148,69,0,0,848
1744681430574,961,86,133,0,0,0,490
1744681430575,443,115,99,0,0,0,202
1744681430597,31,119,78,0,0,0,13
1744681430599,16,128,78,0,0,0,0
1744681430613,70,121,96,0,0,0,41
1744681430630,90,127,112,0,0,0,64
1744681430645,64,135,119,0,0,0,61
1744681430680,64,132,120,0,0,0,75
1744681430713,61,130,122,0,0,0,92
1744681430713,64,129,117,0,0,0,92
1744681430713,64,128,108,0,0,0,90
1744681430713,63,131,91,0,0,0,94
1744681430715,64,131,81,0,0,0,92
1744681430727,71,134,74,0,0,0,93
1744681430727,80,141,67,0,0,0,99
1744681430728,80,136,71,0,0,0,94
1744681430748,88,144,72,0,0,0,96
1744681430764,87,144,77,0,0,0,99
1744681430764,96,144,77,0,0,0,107
1744681430781,99,139,77,0,0,0,105
1744681430798,103,144,80,0,0,0,103
1744681430798,101,146,80,0,0,0,105
1744681430813,106,144,80,0,0,0,111
1744681430831,111,145,81,0,0,0,112
1744681430831,112,144,81,0,0,0,115
1744681430849,113,144,82,0,0,0,121
1744681430881,117,138,83,0,0,0,119
1744681430881,116,130,87,0,0,0,117
1744681430881,114,142,89,0,0,0,122
1744681430897,115,144,96,0,0,0,118
1744681430897,124,142,98,0,0,0,123
1744681430913,124,142,98,0,0,0,128
1744681430930,126,144,100,0,0,0,129
1744681430930,128,142,104,0,0,0,130
1744681430947,128,138,109,0,0,0,133
1744681430962,129,141,111,0,0,0,138
1744681430962,132,144,112,0,0,0,141
1744681430981,137,144,113,0,0,0,143
1744681431014,138,144,118,0,0,0,144
1744681431048,139,144,121,0,0,0,145
1744681431065,142,143,123,0,0,0,149
1744681431084,143,144,128,0,0,0,154
1744681431084,144,144,128,0,0,0,155
1744681431084,141,143,130,0,0,0,160
1744681431084,144,144,132,0,0,0,162
1744681431084,139,144,134,0,0,0,159
1744681431084,139,144,138,0,0,0,160
1744681431090,144,145,141,0,0,0,165
1744681431100,143,151,141,0,0,0,165
1744681431105,148,155,144,0,0,0,166
1744681431124,156,160,144,0,0,0,166
1744681431124,160,163,145,0,0,0,166
1744681431140,162,165,146,0,0,0,163
1744681431158,166,163,147,0,0,0,165
1744681431158,172,167,146,0,0,0,161
1744681431174,171,172,146,0,0,0,162
1744681431191,173,176,145,0,0,0,163
1744681431191,176,177,145,0,0,0,165
1744681431209,175,177,148,0,0,0,168
1744681431224,170,179,149,0,0,0,165
1744681431224,163,183,150,0,0,0,167
1744681431242,155,186,148,0,0,0,172
1744681431260,151,187,150,0,0,0,175
1744681431260,149,187,153,0,0,0,176
1744681431274,141,186,151,0,0,0,176
1744681431293,110,389,147,0,0,19,143
1744681431293,75,630,140,0,0,129,4
1744681431307,48,916,128,0,0,174,0
1744681431326,26,1200,123,0,0,211,0
1744681431326,22,1410,147,0,15,245,0
1744681431340,0,1581,176,0,130,286,0
1744681431359,0,1703,217,0,277,327,0
1744681431392,0,1806,265,0,395,388,0
1744681431441,0,1859,314,0,455,450,0
1744681431441,0,1897,351,0,496,528,0
1744681431458,1,1915,379,0,495,588,0
1744681431458,45,1922,391,0,493,643,0
1744681431479,81,1922,398,0,480,713,0
1744681431512,112,0,410,0,481,769,0
1744681431512,130,1930,414,0,496,810,0
1744681431527,136,1931,415,0,509,836,0
1744681431527,145,1927,415,0,511,850,0
1744681431543,157,1925,411,0,511,866,0
1744681431543,163,1922,405,0,511,865,0
1744681431543,162,1914,401,0,496,867,0
1744681431543,164,1907,401,0,487,871,0
1744681431543,161,1904,402,0,484,886,0
1744681431543,159,1904,400,0,496,907,0
1744681431561,148,1901,402,0,496,925,0
1744681431561,112,1890,412,0,505,949,0
1744681431561,96,1891,427,0,529,975,0
1744681431576,93,1887,435,0,557,1006,0
1744681431576,110,1888,455,0,581,1033,0
1744681431597,119,1885,466,0,598,1058,0
1744681431599,130,1886,491,0,611,1083,0
1744681431615,144,1887,511,0,624,1100,0
1744681431631,156,1886,533,0,633,1118,0
1744681431631,166,1886,542,0,640,1136,1
1744681431645,183,1883,555,0,651,1150,26
1744681431660,198,1879,567,0,653,1153,48
1744681431678,208,1880,580,0,661,1165,75
1744681431678,231,1877,592,0,663,1167,94
1744681431696,252,1876,595,0,668,1173,109
1744681431698,272,1872,613,0,678,1184,139
1744681431724,287,1872,624,0,683,1185,167
1744681431724,302,1870,635,0,687,1194,187
1744681431778,319,1867,645,0,699,1199,208
1744681431778,341,1863,656,0,717,1200,230
1744681431795,358,1857,676,0,724,1204,262
1744681431796,374,1851,693,0,750,1206,294
1744681431810,389,1846,715,0,757,1211,315
1744681431810,406,1840,735,0,767,1210,343
1744681431810,432,1831,752,0,784,1214,368
1744681431810,462,1811,786,0,793,1219,387
1744681431827,494,1791,824,21,820,1221,419
1744681431827,526,1769,871,64,854,1227,463
1744681431843,561,1743,909,112,882,1230,489
1744681431861,585,1717,939,163,911,1231,548
1744681431863,629,1683,965,224,941,1229,606
1744681431877,671,1651,997,265,963,1217,667
1744681431895,722,1614,1023,293,985,1210,746
1744681431895,784,1563,1046,322,1008,1191,816
1744681431912,848,1515,1066,347,1023,1168,886
1744681431929,910,1443,1078,363,1038,1136,958
1744681431929,981,1357,1097,390,1045,1090,1040
1744681431945,1070,1227,1109,426,1053,1040,1113
1744681431962,1146,1072,1127,448,1053,962,1179
1744681431962,1216,881,1138,486,1040,867,1243
1744681431978,1289,725,1152,505,1023,766,1309
1744681431994,1357,560,1168,537,992,611,1361
1744681431994,1422,395,1173,574,934,448,1415
1744681432010,1470,205,1178,598,883,307,1465
1744681432026,1513,95,1179,623,815,197,1505
1744681432033,1555,6,1170,634,734,96,1554
1744681432043,1595,0,1167,656,657,32,1589
1744681432060,1629,0,1147,681,560,0,1620
1744681432060,1657,0,1123,693,479,0,1655
1744681432077,1683,0,1091,711,450,0,1683
1744681432095,1709,0,1061,720,423,0,1712
1744681432110,1728,0,1017,732,379,0,1728
1744681432145,1745,0,981,748,342,0,1744
1744681432162,1760,0,946,752,284,0,1754
1744681432193,1776,0,909,764,244,0,1767
1744681432193,1787,0,877,773,208,0,1776
1744681432193,1794,0,837,779,187,0,1779
1744681432210,1808,0,807,787,169,0,1787
1744681432210,1814,0,787,797,151,0,1792
1744681432210,1825,0,759,803,130,0,1795
1744681432210,1830,0,746,813,118,0,1801
1744681432210,1839,0,726,816,109,0,1799
1744681432227,1846,0,715,824,106,0,1802
1744681432227,1853,0,709,829,106,0,1805
1744681432243,1866,0,708,833,90,0,1805
1744681432262,1867,0,713,835,79,0,1803
1744681432262,1872,0,703,833,51,0,1795
1744681432278,1872,0,679,821,10,0,1780
1744681432309,1871,0,651,804,0,0,1769
1744681432309,1870,0,623,765,0,0,1744
1744681432327,1863,0,588,688,0,0,1710
1744681432344,1840,0,539,613,0,0,1667
1744681432344,1818,0,465,528,0,0,1606
1744681432360,1778,0,403,459,0,0,1529
1744681432360,1734,3,354,393,0,0,1443
1744681432360,1650,6,283,336,0,0,1344
1744681432377,1500,10,238,272,0,0,1227
1744681432379,1351,19,202,221,0,0,1103
1744681432393,1200,41,165,138,0,0,939
1744681432410,1078,60,153,76,0,0,763
1744681432427,896,81,122,42,0,0,546
1744681432427,646,111,103,0,0,0,373
1744681432444,336,123,94,0,0,0,218
1744681432444,60,144,70,0,0,0,97
1744681432485,0,157,64,0,0,0,0
1744681432507,0,176,65,0,0,0,0
1744681432563,0,192,80,0,0,0,25
1744681432563,22,186,85,0,0,0,51
1744681432563,42,187,91,0,0,0,64
1744681432563,50,187,96,0,0,0,65
1744681432563,54,190,97,0,0,0,69
1744681432563,64,187,97,0,0,0,70
1744681432563,75,192,91,0,0,0,79
1744681432563,80,188,84,0,0,0,86
1744681432573,88,191,83,0,0,0,84
1744681432585,92,189,86,0,0,0,90
1744681432598,95,190,90,0,0,0,91
1744681432598,103,181,94,0,0,0,96
1744681432615,108,179,93,0,0,0,93
1744681432632,97,177,93,0,0,0,102
1744681432632,104,176,91,0,0,0,102
1744681432654,108,171,88,0,0,0,95
1744681432658,112,176,87,0,0,0,98
1744681432673,115,176,92,0,0,0,95
1744681432690,117,175,96,0,0,0,96
1744681432690,115,176,98,0,0,0,96
1744681432707,115,176,106,0,0,0,98
1744681432723,118,176,111,0,0,0,94
1744681432723,117,171,112,0,0,0,95
1744681432742,123,170,112,0,0,0,93
1744681432742,129,169,113,0,0,0,99
1744681432790,131,155,114,0,0,0,101
1744681432813,132,154,121,0,0,0,105
1744681432830,135,146,117,0,0,0,106
1744681432872,142,149,123,0,0,0,106
1744681432900,144,153,128,0,0,0,111
1744681432920,144,157,124,0,0,0,106
1744681432920,145,150,128,0,0,0,106
1744681432920,150,153,129,0,0,0,106
1744681432920,154,153,128,0,0,0,103
1744681432920,153,156,130,0,0,0,115
1744681432939,156,153,133,0,0,0,116
1744681432939,158,149,137,0,0,0,114
1744681432939,160,151,142,0,0,0,112
1744681432939,159,145,143,0,0,0,113
1744681432939,160,146,138,0,0,0,119
1744681432939,162,144,153,0,0,0,119
1744681432939,169,146,151,0,0,0,121
1744681432952,173,151,157,0,0,0,121
1744681432952,174,158,162,0,0,0,122
1744681432973,176,162,166,0,0,0,114
1744681432975,178,164,165,0,0,0,112
1744681432989,178,174,173,0,0,0,110
1744681433005,185,173,175,0,0,0,112
1744681433005,192,164,174,0,0,0,108
1744681433022,192,147,174,0,0,0,107
1744681433040,192,144,178,0,0,0,102
1744681433040,194,145,181,0,0,3,89
1744681433056,201,145,181,0,0,11,71
1744681433072,205,140,186,0,0,16,57
1744681433072,157,356,183,0,0,94,13
1744681433088,107,593,173,0,0,171,0
1744681433107,84,853,176,0,0,234,0
1744681433107,70,1152,164,0,0,262,0
1744681433122,91,1355,155,0,0,288,0
1744681433140,64,0,174,0,71,306,0
1744681433140,16,0,217,0,198,347,0
1744681433156,0,1757,256,0,320,416,0
1744681433172,3,1832,317,0,423,496,0
1744681433172,33,1872,355,0,486,555,0
1744681433190,79,1887,384,0,511,623,0
1744681433222,118,1897,405,0,526,681,0
1744681433239,144,1899,408,0,529,722,0
1744681433273,162,1657,418,0,539,778,0
1744681433273,165,0,418,0,545,803,0
1744681433273,176,0,420,0,560,839,0
1744681433276,171,0,426,0,575,865,0
1744681433276,173,0,430,0,592,880,0
1744681433290,186,0,431,0,607,906,0
1744681433290,193,0,432,0,618,923,0
1744681433306,205,0,444,0,622,958,0
1744681433306,213,0,448,0,624,965,0
1744681433322,230,0,451,5,621,979,0
1744681433340,243,0,460,13,624,997,0
1744681433340,256,0,466,16,623,1011,0
1744681433357,270,0,487,18,627,1040,0
1744681433357,285,0,503,21,640,1058,0
1744681433372,297,0,546,29,654,1086,0
1744681433390,334,0,592,39,669,1119,0
1744681433406,370,0,641,63,695,1159,0
1744681433439,413,0,707,106,720,1192,12
1744681433439,448,0,765,141,751,1211,87
1744681433439,491,1781,822,190,783,1227,174
1744681433439,535,1745,881,239,803,1235,243
1744681433456,561,1699,929,287,841,1239,335
1744681433456,599,1654,976,311,871,1249,399
1744681433473,640,1616,1008,330,899,1237,448
1744681433488,707,1579,1040,352,927,1232,494
1744681433490,782,1527,1063,368,953,1220,547
1744681433507,857,1488,1086,390,976,1203,610
1744681433522,924,1441,1104,407,993,1186,682
1744681433539,986,1392,1120,433,1008,1168,751
1744681433539,1051,1343,1135,453,1019,1147,797
1744681433555,1093,1285,1146,480,1031,1123,846
1744681433574,1136,1243,1154,502,1035,1107,880
1744681433590,1168,1175,1164,525,1035,1094,907
1744681433639,1197,1123,1173,542,1037,1077,943
1744681433639,1219,1093,1185,556,1038,1056,966
1744681433656,1242,1059,1185,566,1038,1036,1003
1744681433688,1270,1035,1190,578,1036,1008,1030
1744681433688,1293,977,1199,588,1035,986,1054
1744681433709,1319,935,1200,593,1031,964,1077
1744681433709,1338,901,1211,593,1023,940,1097
1744681433709,1359,867,1213,605,1018,919,1115
1744681433709,1375,846,1214,611,1011,902,1135
1744681433725,1392,823,1217,612,1014,881,1146
1744681433725,1398,821,1217,614,1013,864,1159
1744681433725,1414,819,1218,605,1015,848,1169
1744681433725,1424,826,1221,599,1017,840,1181
1744681433726,1431,826,1220,593,1014,831,1195
1744681433743,1439,826,1222,592,1018,822,1201
1744681433746,1444,827,1221,604,1020,816,1211
1744681433759,1453,827,1219,599,1023,812,1222
1744681433775,1456,832,1221,607,1023,808,1232
1744681433793,1461,837,1218,596,1037,802,1243
1744681433808,1462,845,1219,615,1040,800,1258
1744681433808,1462,848,1217,605,1040,794,1264
1744681433808,1466,848,1217,595,1040,783,1273
1744681433825,1467,846,1214,603,1030,769,1280
1744681433843,1474,831,1212,603,1040,749,1283
1744681433843,1472,803,1213,593,1018,723,1300
1744681433858,1475,771,1200,601,1011,697,1313
1744681433877,1478,753,1199,607,1021,673,1325
1744681433877,1478,731,1185,608,1008,649,1340
1744681433892,1485,711,1181,610,1019,637,1346
1744681433908,1482,695,1181,607,1023,631,1361
1744681433908,1483,690,1177,610,1023,624,1363
1744681433925,1483,685,1174,614,1037,624,1369
1744681433959,1481,688,1173,614,1041,623,1376
1744681433991,1488,696,1170,608,1041,610,1381
1744681434007,1489,701,1168,603,1049,606,1390
1744681434007,1491,699,1166,606,1056,585,1392
1744681434007,1499,688,1162,615,1066,560,1398
1744681434026,1502,681,1157,616,1066,553,1409
1744681434026,1511,683,1152,615,1075,538,1418
1744681434026,1513,679,1152,624,1076,511,1424
1744681434026,1520,662,1147,624,1082,493,1434
1744681434031,1526,653,1137,624,1088,469,1440
1744681434057,1531,643,1133,624,1087,448,1453
1744681434074,1535,641,1121,624,1088,419,1457
1744681434074,1553,634,1114,630,1090,395,1471
1744681434074,1559,614,1106,633,1098,373,1475
1744681434093,1570,609,1103,634,1100,353,1488
1744681434125,1580,592,1093,626,1103,338,1493
1744681434125,1586,589,1083,633,1093,313,1503
1744681434153,1591,579,1072,632,1104,291,1513
1744681434153,1599,563,1061,636,1109,262,1519
1744681434176,1612,541,1046,625,1113,251,1531
1744681434176,1621,528,1032,624,1118,240,1535
1744681434176,1633,510,1008,625,1120,222,1535
1744681434178,1646,503,992,624,1118,208,1565
1744681434191,1653,484,975,618,1130,207,1569
1744681434207,1664,482,958,609,1136,189,1574
1744681434207,1670,479,944,619,1141,165,1586
1744681434227,1680,476,921,614,1146,140,1594
1744681434227,1685,474,901,614,1145,137,1602
1744681434241,1695,461,880,605,1155,125,1603
1744681434258,1706,438,850,591,1155,110,1609
1744681434258,1710,370,811,591,1136,64,1614
1744681434274,1724,283,739,581,1087,0,1616
1744681434294,1729,171,667,573,1015,0,1619
1744681434294,1738,81,592,558,909,0,1619
1744681434324,1741,2,506,533,768,0,1619
1744681434358,1741,0,429,503,595,0,1622
1744681434375,1744,0,367,459,417,0,1618
1744681434391,1737,0,318,407,332,0,1601
1744681434391,1725,0,270,347,199,0,1563
1744681434391,1697,0,230,300,108,0,1487
1744681434391,1665,0,195,214,43,0,1386
1744681434391,1610,4,166,119,0,0,1274
1744681434407,1515,18,144,49,0,0,1135
1744681434407,1356,34,131,0,0,0,981
1744681434424,1127,53,106,0,0,0,793
1744681434426,827,80,93,0,0,0,559
1744681434440,448,70,85,0,0,0,353
1744681434458,116,70,86,0,0,0,169
1744681434458,0,95,108,0,0,0,35
1744681434474,0,107,119,0,0,0,20
1744681434493,48,99,132,0,0,0,61
1744681434493,91,103,143,0,0,0,78
1744681434509,105,105,144,0,0,0,87
1744681434525,79,113,147,0,0,0,64
1744681434525,80,117,146,0,0,0,74
1744681434541,86,116,143,0,0,0,74
1744681434558,87,117,131,0,0,0,83
1744681434558,103,115,124,0,0,0,95
1744681434574,96,115,106,0,0,0,94
1744681434591,101,119,103,0,0,0,99
1744681434591,105,116,96,0,0,0,106
1744681434608,121,121,90,0,0,0,113
1744681434624,121,119,81,0,0,0,118
1744681434624,123,123,80,0,0,0,121
1744681434642,128,118,80,0,0,0,127
1744681434657,138,111,80,0,0,0,123
1744681434657,139,109,85,0,0,0,116
1744681434708,142,103,91,0,0,0,126
1744681434725,149,100,96,0,0,0,113
1744681434758,149,98,98,0,0,0,112
1744681434774,147,102,100,0,0,0,112
1744681434774,153,108,96,0,0,0,112
1744681434774,156,108,98,0,0,0,111
1744681434775,158,111,100,0,0,0,112
1744681434775,161,110,103,0,0,0,112
1744681434775,167,110,107,0,0,0,119
1744681434791,171,112,106,0,0,0,124
1744681434791,173,112,108,0,0,0,118
1744681434791,177,106,112,0,0,0,121
1744681434808,183,112,115,0,0,0,123
1744681434808,189,111,115,0,0,0,131
1744681434824,192,112,115,0,0,0,133
1744681434840,195,112,117,0,0,0,138
1744681434858,199,114,124,0,0,0,138
1744681434858,199,115,126,0,0,0,143
1744681434875,202,117,128,0,0,0,146
1744681434875,208,120,128,0,0,0,145
1744681434893,208,119,131,0,0,0,146
1744681434908,208,125,131,0,0,0,146
1744681434910,206,122,133,0,0,0,144
1744681434924,201,115,139,0,0,0,144
1744681434942,203,125,141,0,0,0,148
1744681434942,206,124,142,0,0,0,150
1744681434959,205,133,144,0,0,0,153
1744681434974,208,135,146,0,0,0,154
1744681434991,208,135,149,0,0,0,155
1744681435006,212,138,148,0,0,0,158
1744681435006,213,139,153,0,0,0,158
1744681435025,217,141,156,0,0,0,157
1744681435025,218,143,157,0,0,0,157
1744681435056,222,144,157,0,0,0,157
1744681435088,225,143,157,0,0,0,158
1744681435109,161,210,157,0,0,0,128
1744681435109,104,353,158,0,0,43,63
1744681435123,41,542,155,0,0,109,0
1744681435123,18,848,151,0,0,167,0
1744681435123,10,1239,146,0,30,234,0
1744681435123,16,1451,160,0,147,305,0
1744681435123,0,0,211,0,309,370,0
1744681435143,0,1689,265,0,434,469,0
1744681435143,0,0,320,0,525,595,0
1744681435160,45,1793,353,0,573,699,0
1744681435175,107,1793,387,0,592,810,0
1744681435175,233,1791,466,0,624,946,0
1744681435193,368,1781,560,15,657,1049,0
1744681435193,461,1772,651,74,699,1107,85
1744681435209,528,1779,704,141,739,1151,170
1744681435226,575,1767,752,194,787,1173,250
1744681435228,639,1754,798,242,818,1190,314
1744681435241,701,1731,832,262,849,1197,356
1744681435258,756,1710,858,278,870,1201,400
1744681435275,814,1689,880,290,878,1195,432
1744681435275,866,1665,895,293,879,1189,483
1744681435294,903,1644,908,289,880,1183,510
1744681435294,943,1621,915,293,880,1170,567
1744681435309,975,1600,925,298,882,1152,617
1744681435325,1015,1571,933,309,885,1142,658
1744681435362,1061,1535,942,318,891,1125,709
1744681435362,1091,1517,956,321,896,1111,752
1744681435362,1133,1490,962,326,901,1102,793
1744681435362,1157,1462,973,326,901,1084,845
1744681435376,1189,1434,977,334,903,1072,882
1744681435392,1216,1406,987,335,906,1059,933
1744681435394,1241,1372,994,336,912,1053,976
1744681435425,1264,1360,999,346,924,1033,1038
1744681435459,1289,1342,999,353,934,1008,1090
1744681435494,1313,1331,999,336,943,980,1140
1744681435505,1325,1309,999,343,950,968,1187
1744681435505,1342,1297,1001,350,962,944,1226
1744681435525,1360,1280,1005,359,976,923,1261
1744681435525,1374,1252,1006,366,981,898,1280
1744681435525,1389,1200,1008,371,986,880,1296
1744681435541,1399,1188,1008,383,978,871,1309
1744681435541,1409,1157,1010,368,985,858,1312
1744681435557,1421,1136,1009,374,985,845,1315
1744681435557,1424,1136,1011,379,983,833,1314
1744681435557,1429,1127,1009,386,983,824,1314
1744681435557,1425,1136,1013,389,985,816,1312
1744681435559,1425,1153,1011,395,991,817,1299
1744681435573,1421,1168,1015,399,993,822,1287
1744681435590,1409,1185,1015,413,992,823,1269
1744681435590,1402,1190,1015,401,979,817,1247
1744681435608,1387,1175,1008,398,959,802,1216
1744681435625,1363,1147,999,382,912,753,1163
1744681435625,1343,1078,977,358,848,684,1079
1744681435642,1314,976,953,335,783,592,1040
1744681435656,1285,878,923,315,730,503,1010
1744681435656,1249,817,896,297,686,440,983
1744681435674,1221,771,867,277,642,395,960
1744681435690,1199,733,841,265,602,367,947
1744681435690,1171,714,811,249,574,334,940
1744681435709,1149,703,784,233,544,293,928
1744681435723,1132,676,754,215,524,270,917
1744681435740,1114,656,732,202,503,235,908
1744681435740,1101,619,704,187,485,205,900
1744681435758,1088,591,674,173,465,177,890
1744681435758,1083,574,643,155,448,150,880
1744681435790,1072,552,614,151,431,138,882
1744681435824,1062,544,592,149,424,119,875
1744681435840,1060,542,576,142,422,109,870
1744681435840,1062,545,560,142,427,96,879
1744681435840,1066,537,544,140,428,90,880
1744681435856,1062,528,529,135,429,80,880
1744681435856,1067,496,511,133,423,70,877
1744681435856,1065,458,501,134,408,51,880
1744681435856,1069,412,490,135,382,17,876
1744681435873,1067,357,471,128,339,0,869
1744681435891,1059,305,453,125,311,0,863
1744681435891,1053,245,432,115,275,0,853
1744681435908,1051,208,406,112,252,0,848
1744681435910,1043,173,384,106,230,0,839
1744681435924,1041,150,362,95,211,0,827
1744681435942,1034,164,347,89,202,0,819
1744681435943,1022,177,338,86,201,0,814
1744681435957,1021,193,336,95,214,0,807
1744681435990,1022,208,341,85,229,0,797
1744681435990,1037,224,343,94,238,0,787
1744681435991,1040,235,348,95,239,0,784
1744681436006,1043,250,356,99,245,0,777
1744681436007,1054,270,359,102,256,0,769
1744681436024,1063,288,362,106,268,0,768
1744681436040,1072,299,366,102,279,0,767
1744681436040,1081,304,363,102,289,0,768
1744681436058,1091,305,364,103,291,0,770
1744681436073,1103,307,363,107,298,0,774
1744681436073,1104,304,361,104,299,0,768
1744681436092,1111,300,363,110,301,0,763
1744681436107,1115,295,363,110,297,0,758
1744681436131,1121,297,365,112,299,0,752
1744681436131,1130,293,367,113,295,0,747
1744681436131,1133,290,368,119,295,0,742
1744681436168,1143,288,368,122,293,0,736
1744681436184,1147,282,369,125,293,0,739
1744681436216,1154,278,372,128,291,0,731
1744681436216,1159,275,373,127,288,0,719
1744681436216,1165,276,372,128,289,0,707
1744681436216,1171,270,371,117,287,0,688
1744681436216,1173,270,368,113,287,0,681
1744681436233,1174,262,363,110,281,0,682
1744681436233,1181,262,365,103,282,0,671
1744681436251,1184,258,362,101,278,0,669
1744681436251,1191,256,364,98,272,0,662
1744681436267,1190,255,361,101,270,0,658
1744681436299,1191,256,363,100,269,0,655
1744681436318,1196,257,364,105,268,0,649
1744681436318,1200,259,366,108,266,0,647
1744681436338,1203,263,365,105,261,0,643
1744681436340,1207,267,359,105,270,0,639
1744681436354,1207,269,364,105,270,0,634
1744681436354,1215,272,358,103,272,0,629
1744681436354,1216,269,356,107,272,0,624
1744681436370,1222,271,353,103,271,0,615
1744681436372,1222,271,349,103,272,1,617
1744681436387,1225,274,342,101,272,5,614
1744681436404,1226,272,342,104,271,5,611
1744681436404,1223,272,340,103,265,7,607
1744681436419,1229,272,338,103,263,5,609
1744681436436,1227,271,337,102,265,0,608
1744681436438,1228,263,339,106,257,0,605
1744681436453,1229,269,337,107,257,2,595
1744681436469,1227,269,340,109,256,0,591
1744681436470,1230,270,341,107,257,5,586
1744681436486,1223,272,342,107,259,10,577
1744681436505,1223,275,341,109,261,14,576
1744681436537,1226,285,346,110,267,16,574
1744681436553,1229,289,347,112,263,18,573
1744681436587,1232,293,347,111,265,23,570
1744681436587,1231,297,347,110,262,26,562
1744681436587,1232,304,350,112,262,30,557
1744681436587,1232,303,355,112,262,32,553
1744681436587,1231,307,355,114,261,30,544
1744681436587,1232,311,355,113,259,36,540
1744681436603,1232,310,357,111,256,36,538
1744681436638,1233,304,358,115,246,33,533
1744681436638,1235,301,362,112,240,30,529
1744681436638,1237,296,359,112,238,31,526
1744681436638,1246,294,361,112,234,34,511
1744681436653,1248,292,363,112,231,35,510
1744681436672,1254,295,361,112,234,42,501
1744681436672,1263,304,361,112,235,44,496
1744681436687,1264,311,362,112,240,45,496
1744681436706,1274,320,365,112,242,48,495
1744681436706,1279,321,364,112,242,51,493
1744681436720,1290,323,367,115,250,59,490
1744681436737,1295,327,368,119,259,64,487
1744681436737,1312,330,370,126,261,66,493
1744681436753,1327,336,378,128,270,79,491
1744681436771,1341,336,384,131,279,82,496
1744681436771,1349,336,385,134,286,89,494
1744681436804,1359,340,386,139,283,90,494
1744681436820,1367,340,391,142,283,95,491
1744681436820,1377,343,396,143,282,99,490
1744681436841,1383,341,395,145,286,99,487
1744681436857,1391,322,398,144,283,97,489
1744681436857,1396,301,400,145,286,91,489
1744681436857,1401,268,400,148,276,80,489
1744681436857,1410,235,398,149,269,75,490
1744681436892,1415,205,399,153,257,64,490
1744681436939,1423,189,400,154,249,61,490
1744681436939,1426,176,398,160,240,59,485
1744681436939,1431,166,400,158,236,57,478
1744681436939,1441,160,400,159,228,52,471
1744681436944,1443,160,400,160,228,54,470
1744681436944,1449,165,400,162,230,54,465
1744681436959,1455,175,400,168,228,63,464
1744681436959,1456,182,400,171,231,62,464
1744681436977,1463,185,400,170,234,64,465
1744681436977,1461,188,400,171,240,65,465
1744681436997,1465,192,400,171,240,69,461
1744681437011,1467,194,400,174,247,67,462
1744681437011,1472,195,401,174,242,66,463
1744681437028,1472,198,405,175,243,71,462
1744681437045,1472,202,406,176,243,71,463
1744681437045,1474,204,407,176,247,75,463
1744681437062,1474,208,410,176,248,79,463
1744681437082,1479,208,412,177,257,78,464
1744681437082,1481,212,414,179,259,79,465
1744681437100,1481,211,416,184,257,80,465
1744681437100,1483,210,416,186,258,80,465
1744681437110,1483,214,417,190,265,81,469
1744681437128,1488,211,418,191,267,82,470
1744681437145,1488,213,419,192,268,80,471
1744681437145,1488,211,418,195,268,85,475
1744681437161,1488,210,422,196,263,83,474
1744681437178,1491,208,424,201,265,82,474
1744681437178,1496,208,426,204,263,74,474
1744681437194,1497,208,423,202,266,75,477
1744681437210,1497,199,423,205,259,75,478
1744681437210,1494,192,422,205,256,73,475
1744681437228,1495,179,424,205,249,68,476
1744681437231,1498,160,426,203,245,64,471
1744681437262,1495,144,423,201,235,55,471
1744681437295,1488,131,421,202,227,54,467
1744681437313,1488,120,426,199,222,48,464
1744681437345,1488,116,423,198,222,47,464
