timestamp,value1,value2,value3,value4,value5,value6,
1744682970800.00,76,0,65,0,0,207,0
1744682970800.00,84,0,70,0,0,210,0
1744682970834.00,95,0,67,0,0,212,0
1744682970834.00,107,0,67,0,0,218,0
1744682970850.00,115,0,75,0,0,218,0
1744682970850.00,125,0,80,0,0,220,0
1744682970850.00,144,0,82,0,0,219,0
1744682970866.00,158,0,83,0,0,223,0
1744682970884.00,162,0,91,0,0,224,0
1744682970884.00,166,0,94,0,0,219,0
1744682970899.00,176,0,96,0,0,220,0
1744682970915.00,180,0,96,0,0,223,0
1744682970915.00,182,0,97,0,0,227,0
1744682970953.00,195,0,99,0,0,229,0
1744682970967.00,207,0,106,0,0,229,0
1744682970984.00,215,0,109,0,0,227,0
1744682970984.00,225,0,108,0,0,231,0
1744682970984.00,226,0,106,0,0,234,0
1744682971000.00,240,0,112,0,0,236,0
1744682971000.00,256,0,114,0,0,235,0
1744682971000.00,267,0,128,0,0,230,0
1744682971017.00,272,0,130,0,0,227,0
1744682971034.00,272,0,135,0,0,230,0
1744682971065.00,299,0,144,0,0,234,0
1744682971084.00,310,0,151,0,0,233,0
1744682971084.00,318,0,151,0,0,236,0
1744682971100.00,321,16,164,0,0,240,0
1744682971100.00,357,27,172,0,0,230,0
1744682971133.00,374,48,181,0,0,222,0
1744682971133.00,386,64,195,0,0,213,0
1744682971140.00,400,91,196,0,0,294,0
1744682971142.00,303,144,189,0,0,622,0
1744682971149.00,214,171,141,0,0,991,0
1744682971180.00,176,208,131,0,0,1319,0
1744682971218.00,237,240,112,0,0,0,0
1744682971251.00,224,262,149,0,83,0,0
1744682971251.00,186,335,208,0,222,0,0
1744682971257.00,251,454,272,0,352,0,0
1744682971271.00,249,555,324,0,431,0,0
1744682971271.00,266,622,351,0,462,0,0
1744682971295.00,272,718,371,0,471,0,0
1744682971316.00,272,827,389,0,478,0,0
1744682971316.00,275,926,391,10,496,0,0
1744682971326.00,267,991,397,11,521,0,0
1744682971326.00,241,1051,414,18,534,0,0
1744682971326.00,263,1097,476,32,565,0,0
1744682971345.00,304,1112,544,48,598,0,0
1744682971345.00,337,1126,580,53,606,0,0
1744682971345.00,400,1134,615,64,621,0,0
1744682971345.00,432,1141,656,82,610,0,0
1744682971361.00,434,1157,683,112,615,0,0
1744682971361.00,450,1168,713,132,623,0,0
1744682971374.00,458,1179,751,153,625,0,0
1744682971374.00,479,1191,783,179,649,0,0
1744682971388.00,475,1200,826,209,672,0,0
1744682971409.00,481,1207,882,244,703,0,0
1744682971445.00,498,1216,946,298,743,0,96
1744682971445.00,542,1220,1009,327,781,0,255
1744682971447.00,592,1211,1072,367,817,0,378
1744682971461.00,657,1185,1114,402,861,0,441
1744682971461.00,753,1137,1154,439,906,0,544
1744682971495.00,855,1084,1188,477,958,0,640
1744682971495.00,945,1017,1221,511,990,1173,752
1744682971495.00,1008,939,1251,559,1008,1115,857
1744682971512.00,1067,838,1273,608,1005,970,950
1744682971512.00,1115,730,1293,643,991,816,1050
1744682971545.00,1162,581,1303,682,947,603,1132
1744682971561.00,1191,443,1313,725,895,401,1221
1744682971578.00,1199,315,1321,769,827,217,1295
1744682971578.00,1221,238,1322,807,752,125,1346
1744682971578.00,1271,144,1321,834,656,69,1393
1744682971595.00,1424,84,1314,865,549,25,1435
1744682971600.00,1473,43,1312,889,465,0,1477
1744682971614.00,1526,13,1290,914,433,0,1518
1744682971650.00,1535,0,1255,941,398,5,1535
1744682971685.00,1533,0,1207,951,359,16,1577
1744682971688.00,1526,0,1158,965,334,17,1596
1744682971700.00,1558,0,1111,976,295,16,1605
1744682971703.00,1584,0,1072,982,245,19,1620
1744682971718.00,1593,0,1022,993,223,23,1635
1744682971718.00,1599,0,976,997,193,19,1652
1744682971718.00,1594,0,942,996,160,18,1669
1744682971718.00,1600,0,898,995,129,16,1680
1744682971734.00,1616,0,869,995,104,16,1694
1744682971770.00,1629,0,845,986,80,17,1701
1744682971813.00,1638,0,821,979,48,25,1709
1744682971813.00,1643,0,802,970,30,35,1718
1744682971826.00,1651,0,769,949,16,40,1723
1744682971827.00,1648,0,735,922,0,48,1729
1744682971827.00,1648,0,716,897,0,48,1733
1744682971846.00,1641,0,675,863,0,50,1734
1744682971851.00,1642,0,632,821,0,58,1742
1744682971866.00,1643,0,603,781,0,46,1735
1744682971885.00,1642,0,559,731,0,11,1722
1744682971916.00,1647,0,508,691,0,0,1697
1744682971916.00,1658,0,445,643,0,0,1645
1744682971916.00,1664,0,386,603,0,0,1584
1744682971932.00,1663,0,327,560,0,0,1489
1744682971932.00,1641,0,269,495,0,0,1349
1744682971932.00,1565,0,192,402,0,14,1136
1744682971948.00,1445,0,117,269,0,48,848
1744682971948.00,1314,0,67,111,0,80,506
1744682971966.00,1113,0,48,4,0,115,255
1744682971966.00,612,0,36,0,0,144,74
1744682971966.00,0,0,57,0,1,142,0
1744682971966.00,0,0,67,0,0,149,0
1744682971966.00,0,0,70,0,0,156,0
1744682971981.00,0,0,74,0,0,151,0
1744682971999.00,0,0,79,0,0,156,0
1744682972033.00,0,0,79,0,0,171,0
1744682972033.00,0,0,78,0,0,185,11
1744682972050.00,0,0,63,0,0,195,7
1744682972050.00,0,0,48,0,0,198,16
1744682972050.00,0,0,45,0,0,203,7
1744682972050.00,13,0,38,0,0,204,1
1744682972075.00,23,0,41,0,0,204,0
1744682972075.00,29,0,42,0,0,208,0
1744682972075.00,50,0,48,0,0,208,0
1744682972094.00,67,0,51,0,0,209,0
1744682972095.00,73,0,48,0,0,212,0
1744682972129.00,81,0,50,0,0,212,0
1744682972145.00,93,0,53,0,0,215,0
1744682972145.00,102,0,60,0,0,215,0
1744682972145.00,98,0,64,0,0,215,0
1744682972160.00,98,0,64,0,0,214,0
1744682972160.00,101,0,76,0,0,211,0
1744682972178.00,105,0,79,0,0,214,0
1744682972181.00,112,0,80,0,0,215,0
1744682972195.00,123,0,83,0,0,215,0
1744682972212.00,135,0,85,0,0,210,0
1744682972212.00,151,0,86,0,0,210,0
1744682972245.00,159,0,88,0,0,208,0
1744682972260.00,163,0,90,0,0,208,0
1744682972277.00,171,0,93,0,0,208,0
1744682972277.00,177,0,95,0,0,208,0
1744682972277.00,181,0,94,0,0,208,0
1744682972293.00,185,0,96,0,0,208,0
1744682972293.00,197,0,95,0,0,208,0
1744682972314.00,203,0,96,0,0,210,0
1744682972328.00,212,0,96,0,0,211,0
1744682972328.00,221,0,106,0,0,212,0
1744682972355.00,229,0,112,0,0,217,0
1744682972407.00,238,0,112,0,0,214,0
1744682972420.00,251,0,118,0,0,219,0
1744682972420.00,259,0,125,0,0,218,0
1744682972422.00,268,0,130,0,0,217,0
1744682972440.00,275,0,135,0,0,215,0
1744682972440.00,292,0,138,0,0,215,0
1744682972442.00,305,0,144,0,0,215,0
1744682972456.00,310,0,150,0,0,214,0
1744682972484.00,330,0,160,0,0,215,0
1744682972495.00,335,0,169,0,0,207,0
1744682972500.00,346,11,170,0,0,208,0
1744682972504.00,352,21,175,0,0,196,0
1744682972528.00,342,29,177,0,0,195,0
1744682972564.00,290,96,176,0,0,444,0
1744682972565.00,176,156,144,0,0,720,0
1744682972623.00,134,205,145,0,0,1043,0
1744682972643.00,134,249,144,0,0,1355,0
1744682972643.00,186,249,129,0,26,0,0
1744682972643.00,175,256,154,0,117,0,0
1744682972643.00,112,346,215,48,229,0,0
1744682972643.00,97,462,272,122,320,0,0
1744682972651.00,68,575,307,171,363,0,0
1744682972651.00,66,677,343,195,389,0,0
1744682972666.00,74,792,372,197,413,0,0
1744682972666.00,92,890,400,192,437,0,0
1744682972666.00,112,964,401,181,459,0,0
1744682972667.00,97,1054,443,165,487,0,0
1744682972686.00,162,1103,523,163,525,0,0
1744682972686.00,266,1135,579,158,561,0,0
1744682972711.00,325,1154,628,155,583,0,0
1744682972733.00,400,1175,678,162,609,0,0
1744682972747.00,467,1194,731,177,633,0,0
1744682972747.00,523,1206,775,211,650,0,0
1744682972756.00,558,1209,816,240,669,0,0
1744682972756.00,586,1200,865,286,702,0,5
1744682972763.00,625,1173,903,319,737,0,160
1744682972766.00,686,1136,956,362,787,0,313
1744682972780.00,773,1085,998,401,842,0,400
1744682972780.00,902,1043,1046,463,891,0,474
1744682972780.00,1042,989,1083,499,949,0,582
1744682972798.00,1160,903,1105,546,976,0,679
1744682972798.00,1257,803,1134,587,999,1169,794
1744682972831.00,1328,705,1139,623,1006,1065,914
1744682972851.00,1382,576,1150,675,1003,907,1023
1744682972855.00,1425,458,1152,718,978,740,1146
1744682972870.00,1477,343,1152,752,960,533,1242
1744682972870.00,1515,243,1152,778,919,375,1328
1744682972870.00,1535,159,1150,809,883,275,1404
1744682972886.00,1563,86,1147,831,818,193,1461
1744682972886.00,1571,21,1140,849,745,133,1521
1744682972903.00,1577,0,1125,851,671,102,1581
1744682972919.00,1584,0,1104,869,570,54,1626
1744682972923.00,1600,0,1079,879,474,1,1667
1744682972952.00,1614,0,1053,887,424,0,1694
1744682972972.00,1617,0,1023,895,399,6,1723
1744682972986.00,1632,0,1005,897,368,8,1743
1744682972986.00,1639,0,981,908,332,16,1762
1744682973003.00,1639,0,947,912,294,16,1777
1744682973003.00,1649,0,908,909,254,16,1791
1744682973003.00,1655,0,873,902,220,16,1799
1744682973019.00,1667,0,832,898,187,16,1808
1744682973019.00,1674,0,806,896,167,18,1819
1744682973053.00,1679,0,786,893,144,17,1821
1744682973098.00,1684,0,763,891,121,18,1825
1744682973102.00,1690,0,735,894,93,17,1821
1744682973124.00,1698,0,704,885,62,7,1815
1744682973124.00,1695,0,675,875,16,0,1808
1744682973124.00,1702,0,656,848,0,0,1796
1744682973124.00,1705,0,635,801,0,0,1779
1744682973132.00,1701,0,596,741,0,0,1755
1744682973132.00,1699,0,560,674,0,0,1717
1744682973150.00,1691,0,493,602,0,0,1660
1744682973150.00,1689,0,422,542,0,0,1575
1744682973150.00,1675,0,368,465,0,0,1449
1744682973156.00,1643,0,320,357,0,15,1277
1744682973204.00,1554,0,228,260,0,51,1057
1744682973204.00,1422,0,176,143,0,78,751
1744682973224.00,1286,0,128,48,0,107,382
1744682973224.00,966,0,118,0,0,144,185
1744682973224.00,266,0,109,0,7,175,54
1744682973227.00,0,0,105,0,22,174,0
1744682973240.00,0,0,108,0,10,189,0
1744682973258.00,0,0,115,0,5,183,0
1744682973258.00,0,0,126,0,0,189,0
1744682973276.00,0,0,131,0,0,192,0
1744682973301.00,0,0,128,0,0,196,3
1744682973321.00,0,0,128,0,0,190,2
1744682973321.00,0,0,115,0,0,183,1
1744682973336.00,0,0,99,0,0,191,0
1744682973336.00,0,0,80,0,0,194,2
1744682973353.00,12,0,77,0,0,195,0
1744682973353.00,9,0,73,0,0,198,0
1744682973360.00,13,0,70,0,0,193,0
1744682973386.00,20,0,74,0,0,193,0
1744682973386.00,23,0,77,0,0,191,0
1744682973421.00,29,0,81,0,0,192,0
1744682973436.00,41,0,83,0,0,192,0
1744682973471.00,52,0,85,0,0,192,0
1744682973471.00,69,0,86,0,0,192,0
1744682973471.00,80,0,88,0,0,191,0
1744682973486.00,82,0,91,0,0,189,0
1744682973503.00,83,0,95,0,0,195,0
1744682973503.00,99,0,95,0,0,201,0
1744682973503.00,126,0,105,0,0,203,0
1744682973505.00,139,0,105,0,0,204,0
1744682973521.00,144,0,109,0,0,205,0
1744682973541.00,147,0,111,0,0,208,0
1744682973559.00,164,0,113,0,0,209,0
1744682973559.00,176,0,120,0,0,212,0
1744682973579.00,181,0,121,0,0,210,0
1744682973579.00,189,0,117,0,0,213,0
1744682973579.00,198,0,125,0,0,219,0
1744682973598.00,222,0,128,0,0,218,0
1744682973606.00,234,0,139,0,0,219,0
1744682973610.00,258,0,143,0,0,220,0
1744682973630.00,279,0,150,0,0,222,0
1744682973630.00,296,0,157,0,0,224,0
1744682973630.00,313,0,164,0,0,224,0
1744682973664.00,329,3,175,0,0,227,0
1744682973697.00,334,16,176,0,0,231,0
1744682973713.00,346,23,181,0,0,230,0
1744682973718.00,365,38,189,0,0,230,0
1744682973720.00,366,45,201,0,0,228,0
1744682973730.00,363,51,205,0,0,221,0
1744682973730.00,341,80,202,0,0,330,0
1744682973747.00,247,139,172,0,0,679,0
1744682973747.00,127,207,151,0,0,1071,0
1744682973747.00,117,281,164,0,0,1369,0
1744682973777.00,145,291,147,0,0,0,0
1744682973796.00,80,313,185,0,0,0,0
1744682973796.00,89,400,242,0,107,0,0
1744682973814.00,144,484,292,38,241,0,0
1744682973814.00,165,590,336,59,326,0,0
1744682973814.00,192,666,363,70,370,0,0
1744682973848.00,211,775,384,93,390,0,0
1744682973879.00,209,897,407,98,401,0,0
1744682973917.00,208,1014,421,103,401,0,0
1744682973940.00,123,1169,469,122,419,0,0
1744682973955.00,170,1277,603,175,437,0,0
1744682973955.00,231,1319,734,251,477,0,0
1744682973955.00,298,1341,839,304,525,0,0
1744682973957.00,401,1357,938,345,565,0,0
1744682973976.00,486,1357,1008,407,595,0,0
1744682973976.00,539,1360,1071,448,624,0,8
1744682973992.00,582,1358,1106,481,640,0,162
1744682973992.00,606,1345,1143,511,640,0,284
1744682973992.00,622,1327,1177,559,638,0,351
1744682974010.00,661,1293,1209,607,637,0,403
1744682974037.00,715,1250,1238,658,646,0,464
1744682974037.00,781,1199,1265,710,651,0,560
1744682974046.00,860,1136,1289,754,656,0,642
1744682974051.00,930,1065,1308,790,647,0,726
1744682974055.00,1015,978,1328,832,626,983,818
1744682974062.00,1094,896,1347,861,595,851,907
1744682974079.00,1158,787,1363,896,561,679,987
1744682974079.00,1218,682,1376,928,511,511,1088
1744682974079.00,1264,576,1392,957,465,313,1154
1744682974097.00,1275,445,1393,981,418,157,1215
1744682974097.00,1319,343,1404,1009,357,48,1275
1744682974097.00,1360,250,1406,1021,314,0,1323
1744682974112.00,1405,183,1405,1040,266,0,1363
1744682974151.00,1439,129,1399,1054,262,0,1411
1744682974161.00,1469,75,1391,1059,264,0,1452
1744682974178.00,1499,52,1369,1072,245,0,1488
1744682974178.00,1521,5,1344,1069,222,0,1520
1744682974178.00,1535,0,1305,1069,220,0,1535
1744682974178.00,1559,0,1260,1064,209,0,1584
1744682974195.00,1579,0,1206,1041,203,0,1611
1744682974195.00,1590,0,1155,1019,194,0,1625
1744682974211.00,1600,0,1124,1002,184,0,1648
1744682974212.00,1610,0,1099,987,167,0,1664
1744682974247.00,1616,0,1076,977,165,0,1683
1744682974270.00,1623,0,1052,977,146,0,1696
1744682974289.00,1632,0,1020,965,143,0,1712
1744682974289.00,1635,0,993,963,128,0,1727
1744682974289.00,1647,0,965,967,114,0,1739
1744682974289.00,1651,0,945,959,109,0,1749
1744682974305.00,1649,0,929,953,101,0,1762
1744682974324.00,1648,0,906,947,84,0,1775
1744682974339.00,1646,0,887,941,75,0,1780
1744682974342.00,1641,0,873,934,66,0,1791
1744682974375.00,1637,0,853,924,54,0,1799
1744682974389.00,1641,0,829,912,35,0,1804
1744682974405.00,1648,0,807,911,18,0,1806
1744682974440.00,1649,0,787,895,10,0,1808
1744682974440.00,1662,0,767,879,0,0,1808
1744682974440.00,1665,0,739,848,0,0,1807
1744682974440.00,1669,0,704,813,0,0,1796
1744682974440.00,1676,0,674,758,0,0,1776
1744682974440.00,1674,0,615,714,0,0,1743
1744682974450.00,1677,0,545,656,0,0,1696
1744682974450.00,1670,0,469,592,0,0,1616
1744682974469.00,1666,0,386,511,0,0,1494
1744682974489.00,1630,0,304,391,0,0,1310
1744682974523.00,1518,0,214,261,0,39,1052
1744682974523.00,1380,0,150,114,0,63,701
1744682974523.00,1235,0,112,1,0,99,306
1744682974523.00,945,0,111,0,0,130,117
1744682974524.00,389,0,101,0,0,145,0
1744682974559.00,0,0,103,0,0,146,0
1744682974579.00,0,0,101,0,0,149,0
1744682974579.00,0,0,103,0,0,153,0
1744682974579.00,0,0,110,0,0,155,0
1744682974613.00,1,0,114,0,0,158,0
1744682974636.00,10,0,113,0,0,156,0
1744682974636.00,16,0,115,0,0,160,0
1744682974655.00,18,0,109,0,0,160,2
1744682974655.00,31,0,95,0,0,170,2
1744682974655.00,48,0,80,0,0,176,0
1744682974671.00,60,0,67,0,0,179,0
1744682974671.00,78,0,67,0,0,181,0
1744682974671.00,78,0,71,0,0,187,0
1744682974688.00,81,0,71,0,0,186,0
1744682974688.00,92,0,78,0,0,186,0
1744682974735.00,105,0,79,0,0,189,0
1744682974756.00,118,0,80,0,0,192,0
1744682974756.00,118,0,81,0,0,194,0
1744682974757.00,111,0,80,0,0,195,0
1744682974775.00,108,0,80,0,0,195,0
1744682974775.00,106,0,89,0,0,195,0
1744682974775.00,114,0,95,0,0,192,0
1744682974777.00,107,0,95,0,0,189,0
1744682974794.00,117,0,101,0,0,185,0
1744682974799.00,142,0,104,0,0,178,0
1744682974808.00,149,0,108,0,0,176,0
1744682974858.00,161,0,112,0,0,171,0
1744682974877.00,175,0,112,0,0,175,0
1744682974877.00,175,0,114,0,0,176,0
1744682974884.00,183,0,115,0,0,178,0
1744682974886.00,192,0,117,0,0,182,0
1744682974893.00,199,0,115,0,0,187,0
1744682974896.00,208,0,122,0,0,182,0
1744682974910.00,208,0,125,0,0,186,0
1744682974910.00,218,0,125,0,0,185,0
1744682974928.00,227,0,125,0,0,192,0
1744682974960.00,233,0,128,0,0,192,0
1744682974988.00,240,0,132,0,0,193,0
1744682975010.00,250,0,141,0,0,195,0
1744682975029.00,259,0,144,0,0,197,0
1744682975029.00,274,0,144,0,0,201,0
1744682975045.00,288,0,155,0,0,203,0
1744682975045.00,290,0,159,0,0,204,0
1744682975045.00,295,0,164,0,0,208,0
1744682975060.00,299,0,174,0,0,208,0
1744682975093.00,306,0,176,0,0,210,0
1744682975094.00,319,0,176,0,0,209,0
1744682975113.00,318,0,182,0,0,208,0
1744682975113.00,321,0,186,0,0,203,0
1744682975113.00,318,3,190,0,0,208,0
1744682975159.00,330,21,193,0,0,207,0
1744682975179.00,336,28,194,0,0,199,0
1744682975179.00,341,118,144,0,0,626,0
1744682975197.00,195,178,123,0,0,1041,0
1744682975216.00,219,215,99,0,0,0,0
1744682975234.00,285,241,119,0,10,0,0
1744682975234.00,211,287,139,0,91,0,0
1744682975234.00,246,353,212,0,214,0,0
1744682975237.00,287,437,271,0,340,0,0
1744682975255.00,299,535,304,0,421,0,0
1744682975255.00,314,598,336,0,449,0,0
1744682975255.00,329,657,354,0,447,0,0
1744682975265.00,328,753,366,0,455,0,0
1744682975271.00,314,833,374,0,454,0,0
1744682975271.00,293,912,385,1,460,0,0
1744682975282.00,289,976,395,0,478,0,0
1744682975282.00,274,1018,402,12,496,0,0
1744682975316.00,302,1059,438,16,528,0,0
1744682975336.00,364,1070,478,21,559,0,0
1744682975338.00,400,1087,511,30,585,0,0
1744682975353.00,432,1104,559,47,597,0,0
1744682975353.00,464,1117,605,53,592,0,0
1744682975353.00,487,1131,646,64,609,0,0
1744682975369.00,511,1139,693,96,619,0,0
1744682975369.00,537,1151,736,128,647,0,0
1744682975385.00,567,1161,793,161,688,0,0
1744682975385.00,598,1168,848,208,736,0,47
1744682975385.00,629,1177,909,272,772,0,186
1744682975401.00,662,1182,976,320,825,0,316
1744682975418.00,713,1182,1041,347,860,0,398
1744682975452.00,782,1172,1090,378,912,0,450
1744682975452.00,880,1151,1137,413,967,0,543
1744682975452.00,1013,1114,1191,456,1013,0,641
1744682975455.00,1117,1069,1231,496,1043,0,753
1744682975469.00,1198,990,1264,539,1060,0,864
1744682975469.00,1266,896,1287,577,1061,0,950
1744682975485.00,1328,800,1303,603,1045,866,1056
1744682975502.00,1367,675,1321,635,1009,711,1157
1744682975536.00,1408,539,1329,665,959,511,1231
1744682975568.00,1433,409,1338,689,892,366,1295
1744682975585.00,1469,283,1344,730,830,225,1353
1744682975585.00,1499,202,1343,760,752,145,1397
1744682975613.00,1527,105,1342,795,648,80,1455
1744682975627.00,1535,61,1334,815,555,28,1498
1744682975627.00,1566,17,1323,823,435,0,1535
1744682975627.00,1580,0,1297,846,399,0,1583
1744682975627.00,1593,0,1275,848,374,0,1610
1744682975627.00,1602,0,1233,863,345,0,1639
1744682975637.00,1615,0,1200,866,320,0,1658
1744682975637.00,1627,0,1167,873,278,0,1671
1744682975693.00,1639,0,1123,874,242,0,1685
1744682975695.00,1648,0,1076,880,202,0,1697
1744682975712.00,1659,0,1040,880,176,0,1714
1744682975712.00,1669,0,987,885,144,0,1725
1744682975721.00,1680,0,955,894,115,0,1737
1744682975721.00,1683,0,924,898,98,0,1746
1744682975723.00,1687,0,895,901,85,0,1755
1744682975729.00,1685,0,874,909,70,0,1767
1744682975745.00,1691,0,847,910,43,0,1771
1744682975745.00,1697,0,827,905,19,0,1769
1744682975745.00,1696,0,812,896,9,0,1776
1744682975762.00,1697,0,794,892,3,0,1778
1744682975797.00,1702,0,780,880,0,0,1788
1744682975813.00,1701,0,754,867,0,0,1793
1744682975813.00,1706,0,726,841,0,0,1799
1744682975813.00,1708,0,697,813,0,0,1808
1744682975830.00,1712,0,653,784,0,0,1808
1744682975830.00,1712,0,612,750,0,0,1808
1744682975830.00,1712,0,574,710,0,0,1792
1744682975847.00,1715,0,528,679,0,0,1766
1744682975864.00,1716,0,463,631,0,0,1726
1744682975866.00,1728,0,394,586,0,0,1670
1744682975903.00,1728,0,342,551,0,0,1589
1744682975922.00,1707,0,301,448,0,0,1439
1744682975922.00,1642,0,229,330,0,0,1232
1744682975939.00,1518,0,178,199,0,37,959
1744682975939.00,1398,0,150,39,0,68,593
1744682975939.00,1215,0,142,0,0,112,292
1744682975959.00,770,0,135,0,0,146,81
1744682975972.00,0,0,131,0,0,166,0
1744682975972.00,0,0,132,0,0,166,0
1744682975985.00,0,0,139,0,0,160,0
1744682975985.00,0,0,129,0,0,171,3
1744682976033.00,0,0,128,0,0,171,11
1744682976052.00,0,0,113,0,0,172,16
1744682976052.00,0,0,101,0,0,174,16
1744682976052.00,0,0,93,0,0,176,17
1744682976061.00,0,0,84,0,0,176,27
1744682976061.00,0,0,80,0,0,176,26
1744682976073.00,0,0,64,0,0,183,18
1744682976086.00,16,0,59,0,0,192,6
1744682976088.00,49,0,55,0,0,197,0
1744682976139.00,66,0,57,0,0,201,0
1744682976175.00,95,0,64,0,0,198,0
1744682976194.00,111,0,66,0,0,199,0
1744682976196.00,112,0,68,0,0,201,0
1744682976209.00,122,0,74,0,0,199,0
1744682976209.00,126,0,74,0,0,198,0
1744682976211.00,128,0,75,0,0,199,0
1744682976227.00,132,0,77,0,0,198,0
1744682976259.00,133,0,82,0,0,195,0
1744682976275.00,143,0,85,0,0,199,0
1744682976343.00,150,0,90,0,0,199,0
1744682976343.00,168,0,92,0,0,202,0
1744682976343.00,168,0,101,0,0,206,0
1744682976343.00,165,0,106,0,0,205,0
1744682976349.00,177,0,111,0,0,205,0
1744682976374.00,180,0,113,0,0,206,0
1744682976408.00,182,0,117,0,0,201,0
1744682976408.00,190,0,118,0,0,197,0
1744682976408.00,196,0,123,0,0,205,0
1744682976442.00,202,0,127,0,0,206,0
1744682976442.00,214,0,131,0,0,204,0
1744682976459.00,229,0,135,0,0,207,0
1744682976459.00,253,0,142,0,0,207,0
1744682976459.00,275,0,144,0,0,206,0
1744682976476.00,276,0,146,0,0,205,0
1744682976476.00,292,0,159,0,0,205,0
1744682976492.00,307,0,168,0,0,202,0
1744682976527.00,332,1,168,0,0,199,0
1744682976527.00,355,17,185,0,0,182,0
1744682976527.00,385,30,198,0,0,171,0
1744682976530.00,404,62,206,0,0,240,0
1744682976544.00,371,114,208,0,0,431,0
1744682976544.00,304,167,192,0,0,719,0
1744682976544.00,239,208,185,0,0,1057,0
1744682976561.00,171,251,190,0,0,0,0
1744682976561.00,240,278,163,0,7,0,0
1744682976561.00,208,289,211,2,113,0,0
1744682976578.00,170,381,258,63,229,0,0
1744682976643.00,161,449,322,108,334,0,0
1744682976643.00,190,546,346,137,375,0,0
1744682976663.00,197,640,369,163,403,0,0
1744682976663.00,189,716,382,176,412,0,0
1744682976663.00,222,821,401,192,432,0,0
1744682976678.00,170,934,416,212,436,0,0
1744682976678.00,78,1045,461,227,459,0,0
1744682976678.00,125,1126,576,240,496,0,0
1744682976679.00,218,1181,666,259,554,0,0
1744682976697.00,304,1219,752,289,622,0,0
1744682976697.00,388,1246,822,321,688,0,0
1744682976711.00,435,1264,880,348,742,0,0
1744682976735.00,511,1277,942,356,781,0,0
1744682976773.00,553,1278,976,387,803,0,78
1744682976773.00,562,1269,1008,394,822,0,208
1744682976773.00,583,1262,1039,409,839,0,304
1744682976773.00,608,1236,1059,434,850,0,366
1744682976783.00,638,1224,1085,462,867,0,401
1744682976783.00,673,1187,1107,507,880,0,448
1744682976784.00,710,1152,1128,566,896,0,531
1744682976803.00,775,1099,1150,610,907,0,607
1744682976803.00,835,1059,1168,646,912,0,684
1744682976803.00,912,1014,1193,678,931,0,757
1744682976812.00,978,974,1211,703,944,939,818
1744682976812.00,1051,940,1223,723,955,1138,906
1744682976820.00,1101,891,1232,743,967,1109,968
1744682976848.00,1165,837,1243,758,974,1046,1041
1744682976886.00,1221,771,1258,789,970,958,1106
1744682976897.00,1271,693,1265,813,953,855,1165
1744682976917.00,1322,598,1280,825,915,710,1226
1744682976917.00,1362,496,1289,852,868,566,1270
1744682976917.00,1395,407,1293,883,802,414,1327
1744682976924.00,1421,311,1297,913,722,233,1369
1744682976926.00,1449,234,1297,941,645,137,1414
1744682976943.00,1469,159,1297,961,571,61,1456
1744682976943.00,1491,96,1296,967,493,23,1493
1744682976971.00,1518,64,1291,965,435,2,1529
1744682976982.00,1531,21,1285,965,362,0,1573
1744682976994.00,1535,6,1274,974,338,0,1600
1744682976994.00,1535,0,1251,972,320,0,1627
1744682977000.00,1535,0,1223,970,303,0,1651
1744682977019.00,1557,0,1194,959,286,0,1677
1744682977019.00,1567,0,1168,949,256,0,1697
1744682977019.00,1573,0,1151,937,239,0,1711
1744682977037.00,1578,0,1131,929,210,4,1727
1744682977037.00,1590,0,1111,913,191,2,1742
1744682977037.00,1612,0,1095,905,170,2,1757
1744682977043.00,1623,0,1078,897,156,1,1776
1744682977046.00,1629,0,1070,893,140,6,1790
1744682977052.00,1645,0,1046,887,123,13,1793
1744682977086.00,1648,0,1023,879,110,14,1807
1744682977102.00,1664,0,994,871,98,16,1809
1744682977103.00,1665,0,958,877,86,16,1815
1744682977120.00,1662,0,919,879,66,11,1818
1744682977120.00,1657,0,895,871,48,9,1815
1744682977124.00,1653,0,843,862,37,6,1810
1744682977135.00,1654,0,796,848,17,0,1808
1744682977154.00,1658,0,749,832,5,0,1808
1744682977154.00,1664,0,710,802,0,0,1801
1744682977168.00,1669,0,675,770,0,0,1794
1744682977186.00,1669,0,643,729,0,0,1779
1744682977220.00,1675,0,607,685,0,0,1757
1744682977229.00,1671,0,558,622,0,0,1727
1744682977279.00,1669,0,493,555,0,0,1669
1744682977279.00,1666,0,413,502,0,0,1584
1744682977279.00,1653,0,359,448,0,0,1469
1744682977279.00,1634,0,315,359,0,16,1299
1744682977281.00,1553,0,240,265,0,55,1072
1744682977300.00,1431,0,185,159,0,92,757
1744682977300.00,1285,0,154,50,0,118,400
1744682977331.00,1077,0,140,0,0,144,165
1744682977348.00,608,0,127,0,0,158,30
1744682977348.00,0,0,113,0,0,172,0
1744682977348.00,0,0,112,0,0,179,0
1744682977353.00,0,0,113,0,0,175,0
1744682977372.00,0,0,117,0,0,172,0
1744682977372.00,0,0,128,0,0,176,0
1744682977372.00,0,0,126,0,0,183,0
1744682977390.00,26,0,139,0,0,180,0
1744682977390.00,29,0,139,0,0,176,0
1744682977393.00,46,0,130,0,0,182,0
1744682977413.00,59,0,115,0,0,185,1
1744682977454.00,84,0,105,0,0,182,5
1744682977487.00,85,0,94,0,0,182,13
